segment_id,run_index,run_start_serial,run_end_serial,run_count,run_start_number,run_end_number
1995|general|B02|29573|3,14,137,137,1,29573137,29573137
1995|general|B02|29573|3,15,139,139,1,29573139,29573139
1995|general|B02|29573|3,16,141,143,3,29573141,29573143
1995|general|B02|29573|3,17,145,145,1,29573145,29573145
1995|general|B02|29573|3,18,149,149,1,29573149,29573149
1995|general|B02|29574|3,1,167,167,1,29574167,29574167
1995|general|B02|29574|3,2,180,180,1,29574180,29574180
1995|general|B02|29575|3,1,218,218,1,29575218,29575218
1995|general|B02|29575|3,2,220,220,1,29575220,29575220
1995|general|B03|29571|3,1,2,2,1,29571002,29571002
1995|general|B03|29571|3,2,10,10,1,29571010,29571010
1995|general|B03|29571|3,3,22,22,1,29571022,29571022
1995|general|B03|29571|3,4,24,25,2,29571024,29571025
1995|general|B03|29571|3,5,27,28,2,29571027,29571028
1995|general|B03|29572|3,1,38,38,1,29572038,29572038
1995|general|B03|29572|3,2,66,67,2,29572066,29572067
1995|general|B03|29572|3,3,71,71,1,29572071,29572071
1995|general|B03|29572|3,4,74,74,1,29572074,29572074
1995|general|B03|29573|3,1,90,90,1,29573090,29573090
1995|general|B03|29573|3,2,92,92,1,29573092,29573092
1995|general|B03|29573|3,3,95,96,2,29573095,29573096
1995|general|B03|29573|3,4,98,98,1,29573098,29573098
1995|general|B03|29573|3,5,101,102,2,29573101,29573102
1995|general|B03|29573|3,6,104,104,1,29573104,29573104
1995|general|B03|29573|3,7,106,106,1,29573106,29573106
1995|general|B03|29573|3,8,109,110,2,29573109,29573110
1995|general|B03|29573|3,9,112,112,1,29573112,29573112
1995|general|B03|29573|3,10,117,121,5,29573117,29573121
1995|general|B03|29573|3,11,123,127,5,29573123,29573127
1995|general|B03|29573|3,12,132,133,2,29573132,29573133
1995|general|B03|29573|3,13,136,136,1,29573136,29573136
1995|general|B03|29573|3,14,138,138,1,29573138,29573138
1995|general|B03|29573|3,15,140,140,1,29573140,29573140
1995|general|B03|29573|3,16,144,144,1,29573144,29573144
1995|general|B03|29573|3,17,146,148,3,29573146,29573148
1995|general|B03|29574|3,1,151,151,1,29574151,29574151
1995|general|B03|29574|3,2,154,154,1,29574154,29574154
1995|general|B03|29574|3,3,165,165,1,29574165,29574165
1995|general|B03|29574|3,4,171,171,1,29574171,29574171
1995|general|B03|29574|3,5,181,181,1,29574181,29574181
1995|general|B03|29574|3,6,184,184,1,29574184,29574184
1995|general|B03|29575|3,1,196,196,1,29575196,29575196
1995|general|B03|29575|3,2,200,200,1,29575200,29575200
1995|general|B03|29575|3,3,203,203,1,29575203,29575203
1995|general|B04|29571|3,1,3,3,1,29571003,29571003
1995|general|B04|29574|3,1,150,150,1,29574150,29574150
1995|general|B04|29575|3,1,190,195,6,29575190,29575195
1995|general|B04|29575|3,2,197,199,3,29575197,29575199
1995|general|B04|29575|3,3,201,202,2,29575201,29575202
1995|general|B04|29575|3,4,204,217,14,29575204,29575217
1995|general|B04|29575|3,5,219,219,1,29575219,29575219
1995|general|B04|29575|3,6,221,223,3,29575221,29575223
1995|general|B05|29571|3,1,32,32,1,29571032,29571032
1995|general|B05|29572|3,1,36,36,1,29572036,29572036
1995|general|B05|29572|3,2,44,44,1,29572044,29572044
1995|general|B05|29572|3,3,55,55,1,29572055,29572055
1995|general|B05|29572|3,4,78,78,1,29572078,29572078
1995|general|B05|29574|3,1,152,153,2,29574152,29574153
1995|general|B05|29574|3,2,156,159,4,29574156,29574159
1995|general|B05|29574|3,3,163,164,2,29574163,29574164
1995|general|B05|29574|3,4,168,168,1,29574168,29574168
1995|general|B05|29574|3,5,170,170,1,29574170,29574170
1995|general|B05|29574|3,6,173,173,1,29574173,29574173
1995|general|B05|29574|3,7,175,175,1,29574175,29574175
1995|general|B05|29574|3,8,179,179,1,29574179,29574179
1995|general|B05|29574|3,9,182,182,1,29574182,29574182
1995|general|B05|29574|3,10,186,187,2,29574186,29574187
1995|general|B06|29571|3,1,5,6,2,29571005,29571006
1995|general|B06|29573|3,1,129,129,1,29573129,29573129
1995|general|B06|29577|3,1,268,292,25,29577268,29577292
1995|general|B07|29571|3,1,7,7,1,29571007,29571007
1995|general|B07|29571|3,2,15,15,1,29571015,29571015
1995|general|B07|29571|3,3,17,17,1,29571017,29571017
1995|general|B07|29571|3,4,21,21,1,29571021,29571021
1995|general|B07|29571|3,5,23,23,1,29571023,29571023
1995|general|B07|29572|3,1,37,37,1,29572037,29572037
1995|general|B07|29572|3,2,40,40,1,29572040,29572040
1995|general|B07|29572|3,3,42,42,1,29572042,29572042
1995|general|B07|29572|3,4,45,45,1,29572045,29572045
1995|general|B07|29572|3,5,48,48,1,29572048,29572048
1995|general|B07|29572|3,6,57,58,2,29572057,29572058
1995|general|B07|29572|3,7,64,64,1,29572064,29572064
1995|general|B07|29572|3,8,70,70,1,29572070,29572070
1995|general|B07|29572|3,9,73,73,1,29572073,29572073
1995|general|B07|29572|3,10,75,75,1,29572075,29572075
1995|general|B07|29572|3,11,77,77,1,29572077,29572077
1995|general|B07|29572|3,12,87,88,2,29572087,29572088
1995|general|B07|29573|3,1,97,97,1,29573097,29573097
1995|general|B08|29572|3,1,43,43,1,29572043,29572043
1995|general|B08|29576|3,1,224,267,44,29576224,29576267
1995|general|B09|29574|3,1,160,160,1,29574160,29574160
1995|general|B09|29574|3,2,176,176,1,29574176,29574176
1995|regional|B01|29561|3,1,1,2,2,29561001,29561002
1995|regional|B01|29562|3,1,3,3,1,29562003,29562003
1995|regional|B01|29562|3,2,5,5,1,29562005,29562005
1995|regional|B01|29564|3,1,8,8,1,29564008,29564008
1995|regional|B02|29563|3,1,7,7,1,29563007,29563007
1995|regional|B04|29565|3,1,9,9,1,29565009,29565009
1995|regional|B06|29567|3,1,11,11,1,29567011,29567011
1995|regional|B07|29562|3,1,4,4,1,29562004,29562004
1995|regional|B07|29562|3,2,6,6,1,29562006,29562006
1995|regional|B08|29566|3,1,10,10,1,29566010,29566010
1995|special|B01|29541|3,1,3,3,1,29541003,29541003
1995|special|B01|29541|3,2,9,9,1,29541009,29541009
1995|special|B01|29542|3,1,10,10,1,29542010,29542010
1995|special|B01|29544|3,1,4,4,1,29544004,29544004
1995|special|B01|29551|3,1,2,2,1,29551002,29551002
1995|special|B01|29552|3,1,1,1,1,29552001,29552001
1995|special|B01|29582|3,1,1,2,2,29582001,29582002
1995|special|B02|29543|3,1,3,3,1,29543003,29543003
1995|special|B02|29543|3,2,8,8,1,29543008,29543008
1995|special|B02|29543|3,3,11,11,1,29543011,29543011
1995|special|B03|29523|3,1,1,1,1,29523001,29523001
1995|special|B03|29542|3,1,6,6,1,29542006,29542006
1995|special|B03|29543|3,1,1,1,1,29543001,29543001
1995|special|B03|29543|3,2,12,12,1,29543012,29543012
1995|special|B04|29545|3,1,6,6,1,29545006,29545006
1995|special|B04|29545|3,2,15,15,1,29545015,29545015
1995|special|B05|29544|3,1,13,13,1,29544013,29544013
1995|special|B05|29584|3,1,3,3,1,29584003,29584003
1995|special|B05|29584|3,2,5,5,1,29584005,29584005
1995|special|B06|29545|3,1,14,14,1,29545014,29545014
1995|special|B06|29555|3,1,3,3,1,29555003,29555003
1995|special|B07|29522|3,1,1,3,3,29522001,29522003
1995|special|B07|29541|3,1,1,2,2,29541001,29541002
1995|special|B07|29542|3,1,5,5,1,29542005,29542005
1995|special|B08|29546|3,1,3,3,1,29546003,29546003
1995|special|B08|29546|3,2,16,17,2,29546016,29546017
1995|special|B08|29586|3,1,4,4,1,29586004,29586004
1995|youth_c|B01|29501|3,1,1,5,5,29501001,29501005
1995|youth_c|B01|29502|3,1,6,6,1,29502006,29502006
1995|youth_c|B01|29502|3,2,8,10,3,29502008,29502010
1995|youth_c|B01|29502|3,3,12,13,2,29502012,29502013
1995|youth_c|B01|29502|3,4,15,15,1,29502015,29502015
1995|youth_c|B01|29504|3,1,29,33,5,29504029,29504033
1995|youth_c|B02|29503|3,1,17,18,2,29503017,29503018
1995|youth_c|B02|29503|3,2,21,22,2,29503021,29503022
1995|youth_c|B02|29503|3,3,24,24,1,29503024,29503024
1995|youth_c|B02|29503|3,4,26,26,1,29503026,29503026
1995|youth_c|B03|29503|3,1,16,16,1,29503016,29503016
1995|youth_c|B03|29503|3,2,19,20,2,29503019,29503020
1995|youth_c|B03|29503|3,3,23,23,1,29503023,29503023
1995|youth_c|B03|29503|3,4,25,25,1,29503025,29503025
1995|youth_c|B03|29504|3,1,27,28,2,29504027,29504028
1995|youth_c|B03|29504|3,2,35,35,1,29504035,29504035
1995|youth_c|B03|29505|3,1,37,37,1,29505037,29505037
1995|youth_c|B04|29505|3,1,36,36,1,29505036,29505036
1995|youth_c|B04|29505|3,2,38,38,1,29505038,29505038
1995|youth_c|B04|29505|3,3,40,40,1,29505040,29505040
1995|youth_c|B05|29504|3,1,34,34,1,29504034,29504034
1995|youth_c|B06|29507|3,1,51,54,4,29507051,29507054
1995|youth_c|B07|29502|3,1,7,7,1,29502007,29502007
1995|youth_c|B07|29502|3,2,14,14,1,29502014,29502014
1995|youth_c|B08|29502|3,1,11,11,1,29502011,29502011
1995|youth_c|B08|29506|3,1,41,50,10,29506041,29506050
1996|general|B01|29671|3,1,1,1,1,29671001,29671001
1996|general|B01|29671|3,2,3,5,3,29671003,29671005
1996|general|B01|29671|3,3,7,7,1,29671007,29671007
1996|general|B01|29671|3,4,9,13,5,29671009,29671013
1996|general|B01|29671|3,5,15,15,1,29671015,29671015
1996|general|B01|29671|3,6,17,18,2,29671017,29671018
1996|general|B01|29671|3,7,20,21,2,29671020,29671021
1996|general|B01|29671|3,8,26,28,3,29671026,29671028
1996|general|B01|29671|3,9,30,31,2,29671030,29671031
1996|general|B01|29671|3,10,34,35,2,29671034,29671035
1996|general|B01|29672|3,1,1,1,1,29672001,29672001
1996|general|B01|29672|3,2,4,8,5,29672004,29672008
1996|general|B01|29672|3,3,12,12,1,29672012,29672012
1996|general|B01|29672|3,4,14,16,3,29672014,29672016
1996|general|B01|29672|3,5,18,19,2,29672018,29672019
1996|general|B01|29672|3,6,23,23,1,29672023,29672023
1996|general|B01|29672|3,7,25,25,1,29672025,29672025
1996|general|B01|29672|3,8,27,27,1,29672027,29672027
1996|general|B01|29672|3,9,32,33,2,29672032,29672033
1996|general|B01|29672|3,10,38,44,7,29672038,29672044
1996|general|B01|29672|3,11,48,49,2,29672048,29672049
1996|general|B01|29674|3,1,1,2,2,29674001,29674002
1996|general|B01|29674|3,2,9,9,1,29674009,29674009
1996|general|B01|29674|3,3,16,16,1,29674016,29674016
1996|general|B01|29674|3,4,18,18,1,29674018,29674018
1996|general|B01|29674|3,5,23,24,2,29674023,29674024
1996|general|B01|29674|3,6,27,27,1,29674027,29674027
1996|general|B01|29674|3,7,36,37,2,29674036,29674037
1996|general|B01|29674|3,8,39,40,2,29674039,29674040
1996|general|B02|29671|3,1,6,6,1,29671006,29671006
1996|general|B02|29673|3,1,2,3,2,29673002,29673003
1996|general|B02|29673|3,2,5,6,2,29673005,29673006
1996|general|B02|29673|3,3,9,9,1,29673009,29673009
1996|general|B02|29673|3,4,11,13,3,29673011,29673013
1996|general|B02|29673|3,5,15,15,1,29673015,29673015
1996|general|B02|29673|3,6,17,17,1,29673017,29673017
1996|general|B02|29673|3,7,21,22,2,29673021,29673022
1996|general|B02|29673|3,8,25,25,1,29673025,29673025
1996|general|B02|29673|3,9,27,27,1,29673027,29673027
1996|general|B02|29673|3,10,30,36,7,29673030,29673036
1996|general|B02|29673|3,11,38,38,1,29673038,29673038
1996|general|B02|29673|3,12,40,43,4,29673040,29673043
1996|general|B02|29673|3,13,45,45,1,29673045,29673045
1996|general|B02|29673|3,14,48,48,1,29673048,29673048
1996|general|B02|29673|3,15,51,52,2,29673051,29673052
1996|general|B02|29673|3,16,54,54,1,29673054,29673054
1996|general|B02|29673|3,17,56,56,1,29673056,29673056
1996|general|B02|29673|3,18,59,59,1,29673059,29673059
1996|general|B02|29675|3,1,21,21,1,29675021,29675021
1996|general|B02|29675|3,2,25,25,1,29675025,29675025
1996|general|B02|29675|3,3,29,29,1,29675029,29675029
1996|general|B02|29675|3,4,31,31,1,29675031,29675031
1996|general|B03|29671|3,1,23,23,1,29671023,29671023
1996|general|B03|29671|3,2,25,25,1,29671025,29671025
1996|general|B03|29671|3,3,32,32,1,29671032,29671032
1996|general|B03|29672|3,1,3,3,1,29672003,29672003
1996|general|B03|29672|3,2,21,21,1,29672021,29672021
1996|general|B03|29672|3,3,31,31,1,29672031,29672031
1996|general|B03|29672|3,4,34,34,1,29672034,29672034
1996|general|B03|29672|3,5,46,46,1,29672046,29672046
1996|general|B03|29673|3,1,1,1,1,29673001,29673001
1996|general|B03|29673|3,2,4,4,1,29673004,29673004
1996|general|B03|29673|3,3,7,8,2,29673007,29673008
1996|general|B03|29673|3,4,10,10,1,29673010,29673010
1996|general|B03|29673|3,5,14,14,1,29673014,29673014
1996|general|B03|29673|3,6,16,16,1,29673016,29673016
1996|general|B03|29673|3,7,18,20,3,29673018,29673020
1996|general|B03|29673|3,8,23,24,2,29673023,29673024
1996|general|B03|29673|3,9,26,26,1,29673026,29673026
1996|general|B03|29673|3,10,28,29,2,29673028,29673029
1996|general|B03|29673|3,11,37,37,1,29673037,29673037
1996|general|B03|29673|3,12,39,39,1,29673039,29673039
1996|general|B03|29673|3,13,44,44,1,29673044,29673044
1996|general|B03|29673|3,14,46,47,2,29673046,29673047
1996|general|B03|29673|3,15,49,50,2,29673049,29673050
1996|general|B03|29673|3,16,53,53,1,29673053,29673053
1996|general|B03|29673|3,17,55,55,1,29673055,29673055
1996|general|B03|29673|3,18,57,58,2,29673057,29673058
1996|general|B03|29674|3,1,5,6,2,29674005,29674006
1996|general|B03|29674|3,2,11,11,1,29674011,29674011
1996|general|B03|29674|3,3,20,20,1,29674020,29674020
1996|general|B03|29674|3,4,26,26,1,29674026,29674026
1996|general|B03|29674|3,5,28,30,3,29674028,29674030
1996|general|B03|29674|3,6,34,34,1,29674034,29674034
1996|general|B03|29674|3,7,38,38,1,29674038,29674038
1996|general|B03|29675|3,1,13,13,1,29675013,29675013
1996|general|B03|29675|3,2,23,23,1,29675023,29675023
1996|general|B04|29671|3,1,22,22,1,29671022,29671022
1996|general|B04|29672|3,1,54,54,1,29672054,29672054
1996|general|B04|29674|3,1,7,7,1,29674007,29674007
1996|general|B04|29675|3,1,1,12,12,29675001,29675012
1996|general|B04|29675|3,2,14,20,7,29675014,29675020
1996|general|B04|29675|3,3,22,22,1,29675022,29675022
1996|general|B04|29675|3,4,24,24,1,29675024,29675024
1996|general|B04|29675|3,5,26,28,3,29675026,29675028
1996|general|B04|29675|3,6,30,30,1,29675030,29675030
1996|general|B04|29675|3,7,32,34,3,29675032,29675034
1996|general|B05|29672|3,1,13,13,1,29672013,29672013
1996|general|B05|29672|3,2,20,20,1,29672020,29672020
1996|general|B05|29672|3,3,24,24,1,29672024,29672024
1996|general|B05|29672|3,4,26,26,1,29672026,29672026
1996|general|B05|29672|3,5,29,29,1,29672029,29672029
1996|general|B05|29672|3,6,45,45,1,29672045,29672045
1996|general|B05|29674|3,1,3,4,2,29674003,29674004
1996|general|B05|29674|3,2,8,8,1,29674008,29674008
1996|general|B05|29674|3,3,10,10,1,29674010,29674010
1996|general|B05|29674|3,4,12,15,4,29674012,29674015
1996|general|B05|29674|3,5,17,17,1,29674017,29674017
1996|general|B05|29674|3,6,19,19,1,29674019,29674019
1996|general|B05|29674|3,7,21,22,2,29674021,29674022
1996|general|B05|29674|3,8,25,25,1,29674025,29674025
1996|general|B05|29674|3,9,31,33,3,29674031,29674033
1996|general|B05|29674|3,10,35,35,1,29674035,29674035
1996|general|B06|29671|3,1,16,16,1,29671016,29671016
1996|general|B06|29671|3,2,24,24,1,29671024,29671024
1996|general|B06|29671|3,3,33,33,1,29671033,29671033
1996|general|B06|29676|3,1,28,28,1,29676028,29676028
1996|general|B06|29677|3,1,1,28,28,29677001,29677028
1996|general|B07|29671|3,1,2,2,1,29671002,29671002
1996|general|B07|29671|3,2,8,8,1,29671008,29671008
1996|general|B07|29671|3,3,14,14,1,29671014,29671014
1996|general|B07|29671|3,4,19,19,1,29671019,29671019
1996|general|B07|29671|3,5,29,29,1,29671029,29671029
1996|general|B07|29672|3,1,2,2,1,29672002,29672002
1996|general|B07|29672|3,2,9,11,3,29672009,29672011
1996|general|B07|29672|3,3,17,17,1,29672017,29672017
1996|general|B07|29672|3,4,22,22,1,29672022,29672022
1996|general|B07|29672|3,5,28,28,1,29672028,29672028
1996|general|B07|29672|3,6,30,30,1,29672030,29672030
1996|general|B07|29672|3,7,35,37,3,29672035,29672037
1996|general|B07|29672|3,8,47,47,1,29672047,29672047
1996|general|B07|29672|3,9,50,53,4,29672050,29672053
1996|general|B08|29676|3,1,1,27,27,29676001,29676027
1996|general|B08|29676|3,2,29,45,17,29676029,29676045
1996|key|B01|29631|3,1,30,30,1,29631030,29631030
1996|key|B01|29631|3,2,40,40,1,29631040,29631040
1996|key|B01|29632|3,1,30,30,1,29632030,29632030
1996|key|B01|29634|3,1,10,10,1,29634010,29634010
1996|key|B02|29633|3,1,30,30,1,29633030,29633030
1996|key|B03|29631|3,1,20,20,1,29631020,29631020
1996|key|B03|29633|3,1,10,10,1,29633010,29633010
1996|key|B03|29633|3,2,20,20,1,29633020,29633020
1996|key|B04|29635|3,1,10,10,1,29635010,29635010
1996|key|B04|29635|3,2,20,20,1,29635020,29635020
1996|key|B05|29634|3,1,20,20,1,29634020,29634020
1996|key|B05|29634|3,2,30,30,1,29634030,29634030
1996|key|B06|29637|3,1,10,10,1,29637010,29637010
1996|key|B07|29631|3,1,10,10,1,29631010,29631010
1996|key|B07|29632|3,1,40,40,1,29632040,29632040
1996|key|B07|29632|3,2,50,50,1,29632050,29632050
1996|key|B07|29632|3,3,60,60,1,29632060,29632060
1996|key|B08|29636|3,1,10,10,1,29636010,29636010
1996|regional|B01|29661|3,1,1,2,2,29661001,29661002
1996|regional|B02|29663|3,1,1,1,1,29663001,29663001
1996|regional|B03|29662|3,1,4,4,1,29662004,29662004
1996|regional|B04|29665|3,1,1,1,1,29665001,29665001
1996|regional|B05|29662|3,1,3,3,1,29662003,29662003
1996|regional|B05|29664|3,1,1,1,1,29664001,29664001
1996|regional|B06|29667|3,1,1,1,1,29667001,29667001
1996|regional|B07|29662|3,1,1,2,2,29662001,29662002
1996|regional|B07|29662|3,2,5,5,1,29662005,29662005
1996|regional|B08|29666|3,1,1,1,1,29666001,29666001
1996|special|B01|29622|3,1,3,3,1,29622003,29622003
1996|special|B01|29641|3,1,1,1,1,29641001,29641001
1996|special|B01|29641|3,2,3,3,1,29641003,29641003
1996|special|B01|29682|3,1,1,1,1,29682001,29682001
1996|special|B01|29684|3,1,1,1,1,29684001,29684001
1996|special|B02|29643|3,1,1,1,1,29643001,29643001
1996|special|B03|29681|3,1,1,1,1,29681001,29681001
1996|special|B03|29683|3,1,1,1,1,29683001,29683001
1996|special|B07|29622|3,1,1,1,1,29622001,29622001
1996|special|B07|29622|3,2,6,6,1,29622006,29622006
1996|special|B08|29686|3,1,1,1,1,29686001,29686001
1996|youth_c|B01|29601|3,1,1,3,3,29601001,29601003
1996|youth_c|B01|29601|3,2,5,5,1,29601005,29601005
1996|youth_c|B01|29602|3,1,1,2,2,29602001,29602002
1996|youth_c|B01|29602|3,2,5,10,6,29602005,29602010
1996|youth_c|B01|29604|3,1,1,1,1,29604001,29604001
1996|youth_c|B01|29604|3,2,3,3,1,29604003,29604003
1996|youth_c|B01|29604|3,3,6,6,1,29604006,29604006
1996|youth_c|B02|29603|3,1,1,1,1,29603001,29603001
1996|youth_c|B02|29603|3,2,6,7,2,29603006,29603007
1996|youth_c|B02|29603|3,3,10,10,1,29603010,29603010
1996|youth_c|B03|29601|3,1,6,6,1,29601006,29601006
1996|youth_c|B03|29603|3,1,2,5,4,29603002,29603005
1996|youth_c|B03|29603|3,2,8,9,2,29603008,29603009
1996|youth_c|B03|29603|3,3,11,11,1,29603011,29603011
1996|youth_c|B03|29604|3,1,7,7,1,29604007,29604007
1996|youth_c|B04|29605|3,1,1,1,1,29605001,29605001
1996|youth_c|B04|29605|3,2,3,5,3,29605003,29605005
1996|youth_c|B05|29604|3,1,2,2,1,29604002,29604002
1996|youth_c|B05|29604|3,2,4,5,2,29604004,29604005
1996|youth_c|B05|29604|3,3,8,8,1,29604008,29604008
1996|youth_c|B06|29601|3,1,4,4,1,29601004,29601004
1996|youth_c|B06|29607|3,1,1,4,4,29607001,29607004
1996|youth_c|B07|29602|3,1,3,4,2,29602003,29602004
1996|youth_c|B08|29606|3,1,1,1,1,29606001,29606001
1996|youth_c|B08|29606|3,2,3,9,7,29606003,29606009
1996|youth_c|B08|29606|3,3,11,11,1,29606011,29606011
1996|youth_c|B09|29604|3,1,9,9,1,29604009,29604009
1997|general|B01|29771|3,1,1,1,1,29771001,29771001
1997|general|B01|29771|3,2,3,3,1,29771003,29771003
1997|general|B01|29771|3,3,5,6,2,29771005,29771006
1997|general|B01|29771|3,4,13,17,5,29771013,29771017
1997|general|B01|29771|3,5,20,21,2,29771020,29771021
1997|general|B01|29771|3,6,25,25,1,29771025,29771025
1997|general|B01|29771|3,7,27,30,4,29771027,29771030
1997|general|B01|29772|3,1,3,3,1,29772003,29772003
1997|general|B01|29772|3,2,6,7,2,29772006,29772007
1997|general|B01|29772|3,3,12,12,1,29772012,29772012
1997|general|B01|29772|3,4,14,14,1,29772014,29772014
1997|general|B01|29772|3,5,16,21,6,29772016,29772021
1997|general|B01|29772|3,6,23,23,1,29772023,29772023
1997|general|B01|29772|3,7,25,30,6,29772025,29772030
1997|general|B01|29772|3,8,32,33,2,29772032,29772033
1997|general|B01|29772|3,9,36,38,3,29772036,29772038
1997|general|B01|29772|3,10,40,44,5,29772040,29772044
1997|general|B01|29772|3,11,46,49,4,29772046,29772049
1997|general|B01|29772|3,12,52,52,1,29772052,29772052
1997|general|B01|29772|3,13,57,57,1,29772057,29772057
1997|general|B01|29774|3,1,14,14,1,29774014,29774014
1997|general|B01|29774|3,2,21,22,2,29774021,29774022
1997|general|B01|29774|3,3,27,29,3,29774027,29774029
1997|general|B01|29774|3,4,31,32,2,29774031,29774032
1997|general|B01|29774|3,5,39,39,1,29774039,29774039
1997|general|B02|29771|3,1,10,10,1,29771010,29771010
1997|general|B02|29771|3,2,24,24,1,29771024,29771024
1997|general|B02|29773|3,1,1,1,1,29773001,29773001
1997|general|B02|29773|3,2,4,4,1,29773004,29773004
1997|general|B02|29773|3,3,6,6,1,29773006,29773006
1997|general|B02|29773|3,4,8,9,2,29773008,29773009
1997|general|B02|29773|3,5,12,18,7,29773012,29773018
1997|general|B02|29773|3,6,20,21,2,29773020,29773021
1997|general|B02|29773|3,7,26,26,1,29773026,29773026
1997|general|B02|29773|3,8,28,32,5,29773028,29773032
1997|general|B02|29773|3,9,34,34,1,29773034,29773034
1997|general|B02|29773|3,10,37,39,3,29773037,29773039
1997|general|B02|29773|3,11,42,42,1,29773042,29773042
1997|general|B02|29773|3,12,46,47,2,29773046,29773047
1997|general|B02|29773|3,13,55,57,3,29773055,29773057
1997|general|B03|29771|3,1,2,2,1,29771002,29771002
1997|general|B03|29771|3,2,4,4,1,29771004,29771004
1997|general|B03|29771|3,3,7,9,3,29771007,29771009
1997|general|B03|29771|3,4,11,11,1,29771011,29771011
1997|general|B03|29771|3,5,32,32,1,29771032,29771032
1997|general|B03|29772|3,1,5,5,1,29772005,29772005
1997|general|B03|29772|3,2,11,11,1,29772011,29772011
1997|general|B03|29772|3,3,22,22,1,29772022,29772022
1997|general|B03|29773|3,1,2,3,2,29773002,29773003
1997|general|B03|29773|3,2,5,5,1,29773005,29773005
1997|general|B03|29773|3,3,7,7,1,29773007,29773007
1997|general|B03|29773|3,4,10,11,2,29773010,29773011
1997|general|B03|29773|3,5,19,19,1,29773019,29773019
1997|general|B03|29773|3,6,22,25,4,29773022,29773025
1997|general|B03|29773|3,7,27,27,1,29773027,29773027
1997|general|B03|29773|3,8,33,33,1,29773033,29773033
1997|general|B03|29773|3,9,35,36,2,29773035,29773036
1997|general|B03|29773|3,10,40,41,2,29773040,29773041
1997|general|B03|29773|3,11,43,45,3,29773043,29773045
1997|general|B03|29773|3,12,48,54,7,29773048,29773054
1997|general|B03|29773|3,13,58,59,2,29773058,29773059
1997|general|B03|29774|3,1,3,3,1,29774003,29774003
1997|general|B03|29774|3,2,7,7,1,29774007,29774007
1997|general|B03|29774|3,3,16,16,1,29774016,29774016
1997|general|B03|29774|3,4,20,20,1,29774020,29774020
1997|general|B03|29774|3,5,33,33,1,29774033,29774033
1997|general|B03|29775|3,1,15,15,1,29775015,29775015
1997|general|B03|29775|3,2,22,22,1,29775022,29775022
1997|general|B03|29775|3,3,33,33,1,29775033,29775033
1997|general|B04|29775|3,1,1,14,14,29775001,29775014
1997|general|B04|29775|3,2,16,21,6,29775016,29775021
1997|general|B04|29775|3,3,23,32,10,29775023,29775032
1997|general|B04|29775|3,4,34,35,2,29775034,29775035
1997|general|B05|29772|3,1,8,8,1,29772008,29772008
1997|general|B05|29772|3,2,50,50,1,29772050,29772050
1997|general|B05|29774|3,1,1,2,2,29774001,29774002
1997|general|B05|29774|3,2,4,6,3,29774004,29774006
1997|general|B05|29774|3,3,8,13,6,29774008,29774013
1997|general|B05|29774|3,4,15,15,1,29774015,29774015
1997|general|B05|29774|3,5,17,19,3,29774017,29774019
1997|general|B05|29774|3,6,23,26,4,29774023,29774026
1997|general|B05|29774|3,7,30,30,1,29774030,29774030
1997|general|B05|29774|3,8,34,35,2,29774034,29774035
1997|general|B05|29774|3,9,37,38,2,29774037,29774038
1997|general|B06|29771|3,1,26,26,1,29771026,29771026
1997|general|B06|29771|3,2,31,31,1,29771031,29771031
1997|general|B06|29777|3,1,1,30,30,29777001,29777030
1997|general|B07|29771|3,1,12,12,1,29771012,29771012
1997|general|B07|29771|3,2,18,19,2,29771018,29771019
1997|general|B07|29771|3,3,22,23,2,29771022,29771023
1997|general|B07|29771|3,4,33,34,2,29771033,29771034
1997|general|B07|29772|3,1,1,2,2,29772001,29772002
1997|general|B07|29772|3,2,4,4,1,29772004,29772004
1997|general|B07|29772|3,3,10,10,1,29772010,29772010
1997|general|B07|29772|3,4,15,15,1,29772015,29772015
1997|general|B07|29772|3,5,24,24,1,29772024,29772024
1997|general|B07|29772|3,6,31,31,1,29772031,29772031
1997|general|B07|29772|3,7,34,35,2,29772034,29772035
1997|general|B07|29772|3,8,39,39,1,29772039,29772039
1997|general|B07|29772|3,9,45,45,1,29772045,29772045
1997|general|B07|29772|3,10,51,51,1,29772051,29772051
1997|general|B07|29772|3,11,53,56,4,29772053,29772056
1997|general|B07|29772|3,12,58,58,1,29772058,29772058
1997|general|B08|29772|3,1,9,9,1,29772009,29772009
1997|general|B08|29772|3,2,13,13,1,29772013,29772013
1997|general|B08|29776|3,1,1,46,46,29776001,29776046
1997|general|B09|29774|3,1,36,36,1,29774036,29774036
1997|key|B01|29731|3,1,10,10,1,29731010,29731010
1997|key|B01|29732|3,1,50,50,1,29732050,29732050
1997|key|B01|29732|3,2,60,60,1,29732060,29732060
1997|key|B01|29734|3,1,120,120,1,29734120,29734120
1997|key|B01|29734|3,2,130,130,1,29734130,29734130
1997|key|B01|29734|3,3,140,140,1,29734140,29734140
1997|key|B02|29733|3,1,70,70,1,29733070,29733070
1997|key|B02|29733|3,2,110,110,1,29733110,29733110
1997|key|B03|29733|3,1,80,80,1,29733080,29733080
1997|key|B03|29733|3,2,90,90,1,29733090,29733090
1997|key|B03|29733|3,3,100,100,1,29733100,29733100
1997|key|B03|29735|3,1,150,150,1,29735150,29735150
1997|key|B04|29735|3,1,160,160,1,29735160,29735160
