discipline_root,candidate_approval_number,approval_year,project_type_contexts,discipline_scope_contexts,segment_ids,max_segment_density,priority,context_risk,next_probe_policy,exact_web_query,funding_web_query,crossref_filter,institution_site_query,status,selected_for_first_batch,warning,crossref_strict_http_status,crossref_strict_total_results,crossref_strict_exact_nsfc_work_count,crossref_fallback_http_status,crossref_fallback_total_results,crossref_fallback_exact_award_count,openalex_award_count,openalex_work_count,openalex_award_http_statuses,openalex_work_http_statuses,confirmed_sources,publication_evidence_count,existence_status,evidence_level,project_title_candidate,lead_investigator_candidate,institution_candidate,candidate_identity_source,official_confirmation_status,requires_web_review,next_action,source_errors,retrieved_at,warning
E,51771187,2017,general,E01,2017|general|E01|51771|3,0.995798,P1,false,immediate_probe,"""51771187""","""51771187"" ""National Natural Science Foundation of China""","award.number:51771187,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51771187""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,9,9,,0,0,0,0,200,200,crossref,9,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51801223,2018,youth_c,E01,2018|youth_c|E01|51801|3,0.995798,P1,false,immediate_probe,"""51801223""","""51801223"" ""National Natural Science Foundation of China""","award.number:51801223,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51801223""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51601096,2016,youth_c,E01,2016|youth_c|E01|51601|3,0.995633,P1,false,immediate_probe,"""51601096""","""51601096"" ""National Natural Science Foundation of China""","award.number:51601096,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51601096""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,3,3,,0,0,0,0,200,200,crossref,3,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51977129,2019,general,E07,2019|general|E07|51977|3,0.995475,P1,false,immediate_probe,"""51977129""","""51977129"" ""National Natural Science Foundation of China""","award.number:51977129,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51977129""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,2,2,,0,0,0,0,200,200,crossref,2,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,52100193,2021,youth_c,E10,2021|youth_c|E10|52100|3,0.995455,P1,false,immediate_probe,"""52100193""","""52100193"" ""National Natural Science Foundation of China""","award.number:52100193,award.funder:501100001809","site:edu.cn OR site:ac.cn ""52100193""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,3,4,,0,0,0,0,200,200,crossref,2,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51306192,2013,youth_c,E06,2013|youth_c|E06|51306|3,0.995370,P1,false,immediate_probe,"""51306192""","""51306192"" ""National Natural Science Foundation of China""","award.number:51306192,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51306192""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
B,21976137,2019,general,B06,2019|general|B06|21976|3,0.995370,P1,false,immediate_probe,"""21976137""","""21976137"" ""National Natural Science Foundation of China""","award.number:21976137,award.funder:501100001809","site:edu.cn OR site:ac.cn ""21976137""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51576057,2015,general,E06,2015|general|E06|51576|3,0.995349,P1,false,immediate_probe,"""51576057""","""51576057"" ""National Natural Science Foundation of China""","award.number:51576057,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51576057""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,12,12,,0,0,0,0,200,200,crossref,12,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51176037,2011,general,E06,2011|general|E06|51176|3,0.995283,P1,false,immediate_probe,"""51176037""","""51176037"" ""National Natural Science Foundation of China""","award.number:51176037,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51176037""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,10,8,,0,0,0,0,200,200,crossref,8,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51807031,2018,youth_c,E07,2018|youth_c|E07|51807|3,0.995146,P1,false,immediate_probe,"""51807031""","""51807031"" ""National Natural Science Foundation of China""","award.number:51807031,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51807031""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,6,6,,0,0,0,0,200,200,crossref,6,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51371058,2013,general,E01,2013|general|E01|51371|3,0.995074,P1,false,immediate_probe,"""51371058""","""51371058"" ""National Natural Science Foundation of China""","award.number:51371058,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51371058""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,52104154,2021,youth_c,E04,2021|youth_c|E04|52104|3,0.995074,P1,false,immediate_probe,"""52104154""","""52104154"" ""National Natural Science Foundation of China""","award.number:52104154,award.funder:501100001809","site:edu.cn OR site:ac.cn ""52104154""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,52104367,2021,youth_c,E04,2021|youth_c|E04|52104|3,0.995074,P1,false,immediate_probe,"""52104367""","""52104367"" ""National Natural Science Foundation of China""","award.number:52104367,award.funder:501100001809","site:edu.cn OR site:ac.cn ""52104367""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51407099,2014,youth_c,E07,2014|youth_c|E07|51407|3,0.995000,P1,false,immediate_probe,"""51407099""","""51407099"" ""National Natural Science Foundation of China""","award.number:51407099,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51407099""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,3,3,,0,0,0,0,200,200,crossref,3,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,52007116,2020,youth_c,E07,2020|youth_c|E07|52007|3,0.995000,P1,false,immediate_probe,"""52007116""","""52007116"" ""National Natural Science Foundation of China""","award.number:52007116,award.funder:501100001809","site:edu.cn OR site:ac.cn ""52007116""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50905106,2009,youth_c,E05,2009|youth_c|E05|50905|3,0.994819,P1,false,immediate_probe,"""50905106""","""50905106"" ""National Natural Science Foundation of China""","award.number:50905106,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50905106""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51476024,2014,general,E06,2014|general|E06|51476|3,0.994737,P1,false,immediate_probe,"""51476024""","""51476024"" ""National Natural Science Foundation of China""","award.number:51476024,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51476024""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51702049,2017,youth_c,E02,2017|youth_c|E02|51702|3,0.994737,P1,false,immediate_probe,"""51702049""","""51702049"" ""National Natural Science Foundation of China""","award.number:51702049,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51702049""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51702252,2017,youth_c,E02,2017|youth_c|E02|51702|3,0.994737,P1,false,immediate_probe,"""51702252""","""51702252"" ""National Natural Science Foundation of China""","award.number:51702252,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51702252""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,4,4,,0,0,0,0,200,200,crossref,4,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
B,22106044,2021,youth_c,B06,2021|youth_c|B06|22106|3,0.994709,P1,false,immediate_probe,"""22106044""","""22106044"" ""National Natural Science Foundation of China""","award.number:22106044,award.funder:501100001809","site:edu.cn OR site:ac.cn ""22106044""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,5,5,,0,0,0,0,200,200,crossref,5,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51103029,2011,youth_c,E03,2011|youth_c|E03|51103|3,0.994565,P1,false,immediate_probe,"""51103029""","""51103029"" ""National Natural Science Foundation of China""","award.number:51103029,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51103029""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51071077,2010,general,E01,2010|general|E01|51071|3,0.994536,P1,false,immediate_probe,"""51071077""","""51071077"" ""National Natural Science Foundation of China""","award.number:51071077,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51071077""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51177054,2011,general,E07,2011|general|E07|51177|3,0.994536,P1,false,immediate_probe,"""51177054""","""51177054"" ""National Natural Science Foundation of China""","award.number:51177054,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51177054""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51972310,2019,general,E02,2019|general|E02|51972|3,0.994302,P1,false,immediate_probe,"""51972310""","""51972310"" ""National Natural Science Foundation of China""","award.number:51972310,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51972310""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,11,11,,0,0,0,0,200,200,crossref,11,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51972311,2019,general,E02,2019|general|E02|51972|3,0.994302,P1,false,immediate_probe,"""51972311""","""51972311"" ""National Natural Science Foundation of China""","award.number:51972311,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51972311""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,2,2,,0,0,0,0,200,200,crossref,2,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51207155,2012,youth_c,E07,2012|youth_c|E07|51207|3,0.994286,P1,false,immediate_probe,"""51207155""","""51207155"" ""National Natural Science Foundation of China""","award.number:51207155,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51207155""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50972046,2009,general,E02,2009|general|E02|50972|3,0.994152,P1,false,immediate_probe,"""50972046""","""50972046"" ""National Natural Science Foundation of China""","award.number:50972046,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50972046""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50375094,2003,general,E05,2003|general|E05|50375|3,0.993939,P1,false,immediate_probe,"""50375094""","""50375094"" ""National Natural Science Foundation of China""","award.number:50375094,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50375094""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,52108229,2021,youth_c,E08,2021|youth_c|E08|52108|3,0.993789,P1,false,immediate_probe,"""52108229""","""52108229"" ""National Natural Science Foundation of China""","award.number:52108229,award.funder:501100001809","site:edu.cn OR site:ac.cn ""52108229""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,2,2,,0,0,0,0,200,200,crossref,2,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,52108449,2021,youth_c,E08,2021|youth_c|E08|52108|3,0.993789,P1,false,immediate_probe,"""52108449""","""52108449"" ""National Natural Science Foundation of China""","award.number:52108449,award.funder:501100001809","site:edu.cn OR site:ac.cn ""52108449""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,6,6,,0,0,0,0,200,200,crossref,6,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,52108479,2021,youth_c,E08,2021|youth_c|E08|52108|3,0.993789,P1,false,immediate_probe,"""52108479""","""52108479"" ""National Natural Science Foundation of China""","award.number:52108479,award.funder:501100001809","site:edu.cn OR site:ac.cn ""52108479""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,6,6,,0,0,0,0,200,200,crossref,6,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
B,22101011,2021,youth_c,B01,2021|youth_c|B01|22101|3,0.993548,P1,false,immediate_probe,"""22101011""","""22101011"" ""National Natural Science Foundation of China""","award.number:22101011,award.funder:501100001809","site:edu.cn OR site:ac.cn ""22101011""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
B,22101129,2021,youth_c,B01,2021|youth_c|B01|22101|3,0.993548,P1,false,immediate_probe,"""22101129""","""22101129"" ""National Natural Science Foundation of China""","award.number:22101129,award.funder:501100001809","site:edu.cn OR site:ac.cn ""22101129""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,2,2,,0,0,0,0,200,200,crossref,2,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51572142,2015,general,E02,2015|general|E02|51572|3,0.993399,P1,false,immediate_probe,"""51572142""","""51572142"" ""National Natural Science Foundation of China""","award.number:51572142,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51572142""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51572297,2015,general,E02,2015|general|E02|51572|3,0.993399,P1,false,immediate_probe,"""51572297""","""51572297"" ""National Natural Science Foundation of China""","award.number:51572297,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51572297""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50902047,2009,youth_c,E02,2009|youth_c|E02|50902|3,0.993377,P1,false,immediate_probe,"""50902047""","""50902047"" ""National Natural Science Foundation of China""","award.number:50902047,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50902047""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,1,1,0,0,200,200,,0,award_number_only,D_award_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,52079144,2020,general,E09,2020|general|E09|52079|3,0.993377,P1,false,immediate_probe,"""52079144""","""52079144"" ""National Natural Science Foundation of China""","award.number:52079144,award.funder:501100001809","site:edu.cn OR site:ac.cn ""52079144""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,2,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
B,22077109,2020,general,B07,2020|general|B07|22077|3,0.993103,P1,false,immediate_probe,"""22077109""","""22077109"" ""National Natural Science Foundation of China""","award.number:22077109,award.funder:501100001809","site:edu.cn OR site:ac.cn ""22077109""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,10,10,,0,0,0,0,200,200,crossref,10,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50672091,2006,general,E02,2006|general|E02|50672|3,0.992701,P1,false,immediate_probe,"""50672091""","""50672091"" ""National Natural Science Foundation of China""","award.number:50672091,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50672091""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
B,22004067,2020,youth_c,B04,2020|youth_c|B04|22004|3,0.992701,P1,false,immediate_probe,"""22004067""","""22004067"" ""National Natural Science Foundation of China""","award.number:22004067,award.funder:501100001809","site:edu.cn OR site:ac.cn ""22004067""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,50971006,2009,general,E01,2009|general|E01|50971|3,0.992647,P1,false,immediate_probe,"""50971006""","""50971006"" ""National Natural Science Foundation of China""","award.number:50971006,award.funder:501100001809","site:edu.cn OR site:ac.cn ""50971006""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51274134,2012,general,E04,2012|general|E04|51274|3,0.992593,P1,false,immediate_probe,"""51274134""","""51274134"" ""National Natural Science Foundation of China""","award.number:51274134,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51274134""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51274190,2012,general,E04,2012|general|E04|51274|3,0.992593,P1,false,immediate_probe,"""51274190""","""51274190"" ""National Natural Science Foundation of China""","award.number:51274190,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51274190""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51105077,2011,youth_c,E05,2011|youth_c|E05|51105|3,0.992462,P1,false,immediate_probe,"""51105077""","""51105077"" ""National Natural Science Foundation of China""","award.number:51105077,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51105077""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51105098,2011,youth_c,E05,2011|youth_c|E05|51105|3,0.992462,P1,false,immediate_probe,"""51105098""","""51105098"" ""National Natural Science Foundation of China""","award.number:51105098,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51105098""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51105357,2011,youth_c,E05,2011|youth_c|E05|51105|3,0.992462,P1,false,immediate_probe,"""51105357""","""51105357"" ""National Natural Science Foundation of China""","award.number:51105357,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51105357""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51701178,2017,youth_c,E01,2017|youth_c|E01|51701|3,0.991803,P1,false,immediate_probe,"""51701178""","""51701178"" ""National Natural Science Foundation of China""","award.number:51701178,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51701178""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,3,3,,0,0,0,0,200,200,crossref,3,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51701197,2017,youth_c,E01,2017|youth_c|E01|51701|3,0.991803,P1,false,immediate_probe,"""51701197""","""51701197"" ""National Natural Science Foundation of China""","award.number:51701197,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51701197""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
E,51401218,2014,youth_c,E01,2014|youth_c|E01|51401|3,0.991770,P1,false,immediate_probe,"""51401218""","""51401218"" ""National Natural Science Foundation of China""","award.number:51401218,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51401218""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,3,3,,0,0,0,0,200,200,crossref,3,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred
