segment_id,run_index,run_start_serial,run_end_serial,run_count,run_start_number,run_end_number
1999|special|E03|59983|3,1,1,4,4,59983001,59983004
1999|special|E05|59945|3,1,3,3,1,59945003,59945003
1999|special|E05|59945|3,2,7,7,1,59945007,59945007
1999|special|E05|59985|3,1,1,7,7,59985001,59985007
1999|special|E06|59986|3,1,1,1,1,59986001,59986001
1999|special|E06|59986|3,2,3,4,2,59986003,59986004
1999|special|E07|59920|3,1,37,37,1,59920037,59920037
1999|special|E07|59947|3,1,4,4,1,59947004,59947004
1999|special|E07|59947|3,2,6,6,1,59947006,59947006
1999|special|E09|59949|3,1,10,10,1,59949010,59949010
1999|special|E10|59948|3,1,8,8,1,59948008,59948008
1999|youth_c|E01|59901|3,1,1,13,13,59901001,59901013
1999|youth_c|E02|59902|3,1,1,13,13,59902001,59902013
1999|youth_c|E03|59903|3,1,1,8,8,59903001,59903008
1999|youth_c|E04|59904|3,1,1,8,8,59904001,59904008
1999|youth_c|E05|59905|3,1,1,8,8,59905001,59905008
1999|youth_c|E05|59905|3,2,10,24,15,59905010,59905024
1999|youth_c|E06|59906|3,1,1,14,14,59906001,59906014
1999|youth_c|E07|59907|3,1,1,5,5,59907001,59907005
1999|youth_c|E08|59908|3,1,1,3,3,59908001,59908003
1999|youth_c|E08|59908|3,2,5,5,1,59908005,59908005
1999|youth_c|E08|59908|3,3,7,15,9,59908007,59908015
1999|youth_c|E09|59909|3,1,2,2,1,59909002,59909002
1999|youth_c|E09|59909|3,2,4,4,1,59909004,59909004
1999|youth_c|E09|59909|3,3,6,8,3,59909006,59909008
1999|youth_c|E10|59908|3,1,4,4,1,59908004,59908004
1999|youth_c|E10|59908|3,2,6,6,1,59908006,59908006
1999|youth_c|E10|59909|3,1,3,3,1,59909003,59909003
1999|youth_c|E11|59909|3,1,1,1,1,59909001,59909001
1999|youth_c|E11|59909|3,2,5,5,1,59909005,59909005
2000|general|E01|50071|3,1,1,69,69,50071001,50071069
2000|general|E02|50072|3,1,1,46,46,50072001,50072046
2000|general|E03|50073|3,1,1,30,30,50073001,50073030
2000|general|E04|50074|3,1,1,36,36,50074001,50074036
2000|general|E05|50075|3,1,1,91,91,50075001,50075091
2000|general|E06|50076|3,1,1,48,48,50076001,50076048
2000|general|E07|50077|3,1,1,27,27,50077001,50077027
2000|general|E08|50078|3,1,1,16,16,50078001,50078016
2000|general|E08|50078|3,2,18,21,4,50078018,50078021
2000|general|E08|50078|3,3,23,25,3,50078023,50078025
2000|general|E08|50078|3,4,28,33,6,50078028,50078033
2000|general|E08|50078|3,5,35,38,4,50078035,50078038
2000|general|E08|50078|3,6,40,42,3,50078040,50078042
2000|general|E08|50078|3,7,44,47,4,50078044,50078047
2000|general|E08|50078|3,8,49,50,2,50078049,50078050
2000|general|E08|50078|3,9,54,55,2,50078054,50078055
2000|general|E09|50079|3,1,2,9,8,50079002,50079009
2000|general|E09|50079|3,2,11,12,2,50079011,50079012
2000|general|E09|50079|3,3,14,14,1,50079014,50079014
2000|general|E09|50079|3,4,16,18,3,50079016,50079018
2000|general|E09|50079|3,5,20,21,2,50079020,50079021
2000|general|E09|50079|3,6,23,32,10,50079023,50079032
2000|general|E10|50078|3,1,17,17,1,50078017,50078017
2000|general|E10|50078|3,2,22,22,1,50078022,50078022
2000|general|E10|50078|3,3,26,27,2,50078026,50078027
2000|general|E10|50078|3,4,34,34,1,50078034,50078034
2000|general|E10|50078|3,5,39,39,1,50078039,50078039
2000|general|E10|50078|3,6,43,43,1,50078043,50078043
2000|general|E10|50078|3,7,48,48,1,50078048,50078048
2000|general|E10|50078|3,8,51,53,3,50078051,50078053
2000|general|E10|50079|3,1,10,10,1,50079010,50079010
2000|general|E10|50079|3,2,13,13,1,50079013,50079013
2000|general|E10|50079|3,3,19,19,1,50079019,50079019
2000|general|E10|50079|3,4,22,22,1,50079022,50079022
2000|general|E11|50079|3,1,1,1,1,50079001,50079001
2000|general|E11|50079|3,2,15,15,1,50079015,50079015
2000|key|E01|50031|3,1,10,10,1,50031010,50031010
2000|key|E02|50032|3,1,10,10,1,50032010,50032010
2000|key|E02|50032|3,2,20,20,1,50032020,50032020
2000|key|E03|50033|3,1,10,10,1,50033010,50033010
2000|key|E04|50034|3,1,10,10,1,50034010,50034010
2000|key|E05|50035|3,1,10,10,1,50035010,50035010
2000|key|E08|50038|3,1,10,10,1,50038010,50038010
2000|key|E09|50039|3,1,10,10,1,50039010,50039010
2000|regional|E01|50061|3,1,1,2,2,50061001,50061002
2000|regional|E02|50062|3,1,1,2,2,50062001,50062002
2000|regional|E03|50063|3,1,1,2,2,50063001,50063002
2000|regional|E04|50064|3,1,1,2,2,50064001,50064002
2000|regional|E05|50065|3,1,1,2,2,50065001,50065002
2000|regional|E06|50066|3,1,1,2,2,50066001,50066002
2000|regional|E08|50068|3,1,1,1,1,50068001,50068001
2000|regional|E09|50069|3,1,1,1,1,50069001,50069001
2000|regional|E10|50068|3,1,2,2,1,50068002,50068002
2000|special|E01|50041|3,1,3,4,2,50041003,50041004
2000|special|E01|50041|3,2,10,10,1,50041010,50041010
2000|special|E01|50041|3,3,24,24,1,50041024,50041024
2000|special|E01|50081|3,1,1,4,4,50081001,50081004
2000|special|E02|50042|3,1,8,9,2,50042008,50042009
2000|special|E02|50042|3,2,13,14,2,50042013,50042014
2000|special|E02|50082|3,1,1,7,7,50082001,50082007
2000|special|E03|50027|3,1,1,1,1,50027001,50027001
2000|special|E03|50043|3,1,11,11,1,50043011,50043011
2000|special|E03|50043|3,2,16,17,2,50043016,50043017
2000|special|E03|50083|3,1,1,2,2,50083001,50083002
2000|special|E04|50044|3,1,12,12,1,50044012,50044012
2000|special|E04|50044|3,2,23,23,1,50044023,50044023
2000|special|E04|50044|3,3,25,25,1,50044025,50044025
2000|special|E05|50023|3,1,1,1,1,50023001,50023001
2000|special|E05|50027|3,1,2,2,1,50027002,50027002
2000|special|E05|50045|3,1,7,7,1,50045007,50045007
2000|special|E05|50045|3,2,18,19,2,50045018,50045019
2000|special|E05|50085|3,1,1,3,3,50085001,50085003
2000|special|E06|50046|3,1,2,2,1,50046002,50046002
2000|special|E06|50046|3,2,26,26,1,50046026,50046026
2000|special|E06|50086|3,1,1,3,3,50086001,50086003
2000|special|E07|50047|3,1,6,6,1,50047006,50047006
2000|special|E07|50047|3,2,21,21,1,50047021,50047021
2000|special|E09|50049|3,1,5,5,1,50049005,50049005
2000|special|E10|50048|3,1,22,22,1,50048022,50048022
2000|youth_c|E01|50001|3,1,1,14,14,50001001,50001014
2000|youth_c|E02|50002|3,1,1,15,15,50002001,50002015
2000|youth_c|E03|50003|3,1,1,9,9,50003001,50003009
2000|youth_c|E04|50004|3,1,1,9,9,50004001,50004009
2000|youth_c|E05|50005|3,1,1,27,27,50005001,50005027
2000|youth_c|E06|50006|3,1,1,16,16,50006001,50006016
2000|youth_c|E07|50007|3,1,1,8,8,50007001,50007008
2000|youth_c|E08|50008|3,1,1,3,3,50008001,50008003
2000|youth_c|E08|50008|3,2,5,8,4,50008005,50008008
2000|youth_c|E08|50008|3,3,10,10,1,50008010,50008010
2000|youth_c|E08|50008|3,4,12,13,2,50008012,50008013
2000|youth_c|E08|50008|3,5,15,17,3,50008015,50008017
2000|youth_c|E09|50009|3,1,2,8,7,50009002,50009008
2000|youth_c|E10|50008|3,1,4,4,1,50008004,50008004
2000|youth_c|E10|50008|3,2,9,9,1,50008009,50008009
2000|youth_c|E10|50008|3,3,11,11,1,50008011,50008011
2000|youth_c|E10|50008|3,4,14,14,1,50008014,50008014
2000|youth_c|E10|50009|3,1,1,1,1,50009001,50009001
2001|general|E01|50171|3,1,1,3,3,50171001,50171003
2001|general|E01|50171|3,2,5,6,2,50171005,50171006
2001|general|E01|50171|3,3,8,13,6,50171008,50171013
2001|general|E01|50171|3,4,15,37,23,50171015,50171037
2001|general|E01|50171|3,5,39,39,1,50171039,50171039
2001|general|E01|50171|3,6,41,52,12,50171041,50171052
2001|general|E01|50171|3,7,54,79,26,50171054,50171079
2001|general|E02|50172|3,1,1,1,1,50172001,50172001
2001|general|E02|50172|3,2,3,3,1,50172003,50172003
2001|general|E02|50172|3,3,5,8,4,50172005,50172008
2001|general|E02|50172|3,4,10,63,54,50172010,50172063
2001|general|E03|50173|3,1,1,3,3,50173001,50173003
2001|general|E03|50173|3,2,5,34,30,50173005,50173034
2001|general|E04|50174|3,1,1,2,2,50174001,50174002
2001|general|E04|50174|3,2,4,4,1,50174004,50174004
2001|general|E04|50174|3,3,7,8,2,50174007,50174008
2001|general|E04|50174|3,4,11,11,1,50174011,50174011
2001|general|E04|50174|3,5,13,20,8,50174013,50174020
2001|general|E04|50174|3,6,23,23,1,50174023,50174023
2001|general|E04|50174|3,7,25,25,1,50174025,50174025
2001|general|E04|50174|3,8,27,30,4,50174027,50174030
2001|general|E04|50174|3,9,32,35,4,50174032,50174035
2001|general|E04|50174|3,10,39,40,2,50174039,50174040
2001|general|E04|50174|3,11,43,43,1,50174043,50174043
2001|general|E04|50174|3,12,45,47,3,50174045,50174047
2001|general|E04|50174|3,13,49,59,11,50174049,50174059
2001|general|E05|50175|3,1,1,9,9,50175001,50175009
2001|general|E05|50175|3,2,11,103,93,50175011,50175103
2001|general|E05|50175|3,3,105,114,10,50175105,50175114
2001|general|E06|50176|3,1,1,5,5,50176001,50176005
2001|general|E06|50176|3,2,7,13,7,50176007,50176013
2001|general|E06|50176|3,3,15,36,22,50176015,50176036
2001|general|E06|50176|3,4,38,51,14,50176038,50176051
2001|general|E06|50176|3,5,53,56,4,50176053,50176056
2001|general|E07|50177|3,1,1,19,19,50177001,50177019
2001|general|E07|50177|3,2,21,29,9,50177021,50177029
2001|general|E08|50178|3,1,1,1,1,50178001,50178001
2001|general|E08|50178|3,2,3,8,6,50178003,50178008
2001|general|E08|50178|3,3,10,20,11,50178010,50178020
2001|general|E08|50178|3,4,25,28,4,50178025,50178028
2001|general|E08|50178|3,5,30,37,8,50178030,50178037
2001|general|E08|50178|3,6,41,45,5,50178041,50178045
2001|general|E08|50178|3,7,47,47,1,50178047,50178047
2001|general|E08|50178|3,8,49,58,10,50178049,50178058
2001|general|E08|50178|3,9,60,65,6,50178060,50178065
2001|general|E08|50178|3,10,68,68,1,50178068,50178068
2001|general|E08|50178|3,11,71,72,2,50178071,50178072
2001|general|E09|50179|3,1,1,3,3,50179001,50179003
2001|general|E09|50179|3,2,6,9,4,50179006,50179009
2001|general|E09|50179|3,3,12,13,2,50179012,50179013
2001|general|E09|50179|3,4,15,23,9,50179015,50179023
2001|general|E09|50179|3,5,25,26,2,50179025,50179026
2001|general|E09|50179|3,6,28,39,12,50179028,50179039
2001|general|E10|50178|3,1,2,2,1,50178002,50178002
2001|general|E10|50178|3,2,9,9,1,50178009,50178009
2001|general|E10|50178|3,3,21,24,4,50178021,50178024
2001|general|E10|50178|3,4,29,29,1,50178029,50178029
2001|general|E10|50178|3,5,38,40,3,50178038,50178040
2001|general|E10|50178|3,6,46,46,1,50178046,50178046
2001|general|E10|50178|3,7,48,48,1,50178048,50178048
2001|general|E10|50178|3,8,59,59,1,50178059,50178059
2001|general|E10|50178|3,9,66,67,2,50178066,50178067
2001|general|E10|50178|3,10,69,70,2,50178069,50178070
2001|general|E10|50179|3,1,10,11,2,50179010,50179011
2001|general|E10|50179|3,2,27,27,1,50179027,50179027
2001|general|E11|50179|3,1,4,5,2,50179004,50179005
2001|general|E11|50179|3,2,14,14,1,50179014,50179014
2001|general|E11|50179|3,3,24,24,1,50179024,50179024
2001|joint_fund|E01|50122|3,1,118,119,2,50122118,50122119
2001|joint_fund|E01|50171|3,1,4,4,1,50171004,50171004
2001|joint_fund|E01|50171|3,2,7,7,1,50171007,50171007
2001|joint_fund|E01|50171|3,3,14,14,1,50171014,50171014
2001|joint_fund|E01|50171|3,4,38,38,1,50171038,50171038
2001|joint_fund|E01|50171|3,5,40,40,1,50171040,50171040
2001|joint_fund|E01|50171|3,6,53,53,1,50171053,50171053
2001|joint_fund|E02|50172|3,1,2,2,1,50172002,50172002
2001|joint_fund|E02|50172|3,2,4,4,1,50172004,50172004
2001|joint_fund|E02|50172|3,3,9,9,1,50172009,50172009
2001|joint_fund|E03|50103|3,1,1,1,1,50103001,50103001
2001|joint_fund|E03|50103|3,2,12,12,1,50103012,50103012
2001|joint_fund|E03|50173|3,1,4,4,1,50173004,50173004
2001|joint_fund|E04|50130|3,1,10,10,1,50130010,50130010
2001|joint_fund|E04|50130|3,2,30,30,1,50130030,50130030
2001|joint_fund|E04|50174|3,1,3,3,1,50174003,50174003
2001|joint_fund|E04|50174|3,2,5,6,2,50174005,50174006
2001|joint_fund|E04|50174|3,3,9,10,2,50174009,50174010
2001|joint_fund|E04|50174|3,4,12,12,1,50174012,50174012
2001|joint_fund|E04|50174|3,5,21,22,2,50174021,50174022
2001|joint_fund|E04|50174|3,6,24,24,1,50174024,50174024
2001|joint_fund|E04|50174|3,7,26,26,1,50174026,50174026
2001|joint_fund|E04|50174|3,8,31,31,1,50174031,50174031
2001|joint_fund|E04|50174|3,9,36,38,3,50174036,50174038
2001|joint_fund|E04|50174|3,10,41,42,2,50174041,50174042
2001|joint_fund|E04|50174|3,11,44,44,1,50174044,50174044
2001|joint_fund|E04|50174|3,12,48,48,1,50174048,50174048
2001|joint_fund|E04|50174|3,13,60,61,2,50174060,50174061
2001|joint_fund|E05|50122|3,1,151,155,5,50122151,50122155
2001|joint_fund|E05|50122|3,2,251,251,1,50122251,50122251
2001|joint_fund|E06|50122|3,1,167,167,1,50122167,50122167
2001|joint_fund|E06|50176|3,1,14,14,1,50176014,50176014
2001|joint_fund|E07|50177|3,1,20,20,1,50177020,50177020
2001|joint_fund|E08|50122|3,1,282,283,2,50122282,50122283
2001|key|E01|50131|3,1,10,10,1,50131010,50131010
2001|key|E01|50131|3,2,20,20,1,50131020,50131020
2001|key|E01|50131|3,3,30,30,1,50131030,50131030
2001|key|E01|50131|3,4,40,40,1,50131040,50131040
2001|key|E01|50131|3,5,50,50,1,50131050,50131050
2001|key|E02|50132|3,1,10,10,1,50132010,50132010
2001|key|E02|50132|3,2,20,20,1,50132020,50132020
2001|key|E02|50132|3,3,30,30,1,50132030,50132030
2001|key|E02|50132|3,4,40,40,1,50132040,50132040
2001|key|E03|50133|3,1,10,10,1,50133010,50133010
2001|key|E03|50133|3,2,20,20,1,50133020,50133020
2001|key|E04|50134|3,1,20,20,1,50134020,50134020
2001|key|E04|50134|3,2,40,40,1,50134040,50134040
2001|key|E05|50135|3,1,10,10,1,50135010,50135010
2001|key|E05|50135|3,2,20,20,1,50135020,50135020
2001|key|E05|50135|3,3,30,30,1,50135030,50135030
2001|key|E05|50135|3,4,40,40,1,50135040,50135040
2001|key|E05|50135|3,5,50,50,1,50135050,50135050
2001|key|E06|50136|3,1,10,10,1,50136010,50136010
2001|key|E06|50136|3,2,20,20,1,50136020,50136020
2001|key|E06|50136|3,3,30,30,1,50136030,50136030
2001|key|E06|50136|3,4,40,40,1,50136040,50136040
2001|key|E07|50137|3,1,10,10,1,50137010,50137010
2001|key|E07|50137|3,2,20,20,1,50137020,50137020
2001|key|E07|50137|3,3,30,30,1,50137030,50137030
2001|key|E09|50139|3,1,10,10,1,50139010,50139010
2001|key|E09|50139|3,2,20,20,1,50139020,50139020
2001|key|E09|50139|3,3,30,30,1,50139030,50139030
2001|key|E09|50139|3,4,40,40,1,50139040,50139040
2001|key|E10|50138|3,1,10,10,1,50138010,50138010
2001|key|E10|50138|3,2,20,20,1,50138020,50138020
2001|major_research_plan|E02|90101|3,1,0,0,1,90101000,90101000
2001|major_research_plan|E02|90101|3,2,7,7,1,90101007,90101007
2001|major_research_plan|E02|90101|3,3,15,15,1,90101015,90101015
2001|major_research_plan|E02|90101|3,4,22,22,1,90101022,90101022
2001|major_research_plan|E03|90101|3,1,1,1,1,90101001,90101001
2001|major_research_plan|E03|90101|3,2,6,6,1,90101006,90101006
2001|major_research_plan|E03|90101|3,3,8,8,1,90101008,90101008
2001|major_research_plan|E03|90101|3,4,13,13,1,90101013,90101013
2001|major_research_plan|E03|90101|3,5,16,16,1,90101016,90101016
2001|major_research_plan|E03|90101|3,6,29,29,1,90101029,90101029
2001|regional|E01|50161|3,1,1,2,2,50161001,50161002
2001|regional|E02|50162|3,1,1,2,2,50162001,50162002
2001|regional|E03|50163|3,1,1,1,1,50163001,50163001
2001|regional|E04|50164|3,1,1,4,4,50164001,50164004
2001|regional|E05|50165|3,1,1,1,1,50165001,50165001
2001|regional|E06|50166|3,1,1,2,2,50166001,50166002
2001|regional|E07|50167|3,1,1,1,1,50167001,50167001
2001|regional|E09|50169|3,1,1,2,2,50169001,50169002
2001|regional|E10|50169|3,1,3,3,1,50169003,50169003
2001|special|E01|50120|3,1,801,801,1,50120801,50120801
2001|special|E01|50141|3,1,1,2,2,50141001,50141002
2001|special|E01|50141|3,2,21,22,2,50141021,50141022
2001|special|E02|50142|3,1,3,3,1,50142003,50142003
2001|special|E02|50142|3,2,16,16,1,50142016,50142016
2001|special|E03|50143|3,1,4,4,1,50143004,50143004
2001|special|E03|50143|3,2,11,13,3,50143011,50143013
2001|special|E03|50143|3,3,23,23,1,50143023,50143023
2001|special|E04|50127|3,1,402,402,1,50127402,50127402
2001|special|E04|50144|3,1,5,5,1,50144005,50144005
2001|special|E05|50127|3,1,501,501,1,50127501,50127501
2001|special|E05|50145|3,1,6,7,2,50145006,50145007
2001|special|E05|50145|3,2,15,15,1,50145015,50145015
2001|special|E06|50146|3,1,8,8,1,50146008,50146008
2001|special|E06|50146|3,2,14,14,1,50146014,50146014
2001|special|E07|50147|3,1,9,9,1,50147009,50147009
2001|special|E08|50148|3,1,19,20,2,50148019,50148020
2001|special|E09|50149|3,1,10,10,1,50149010,50149010
2001|special|E09|50149|3,2,17,17,1,50149017,50149017
2001|special|E10|50148|3,1,18,18,1,50148018,50148018
2001|youth_c|E01|50101|3,1,1,1,1,50101001,50101001
2001|youth_c|E01|50101|3,2,3,12,10,50101003,50101012
2001|youth_c|E02|50102|3,1,1,9,9,50102001,50102009
2001|youth_c|E03|50103|3,1,2,11,10,50103002,50103011
2001|youth_c|E03|50103|3,2,13,13,1,50103013,50103013
2001|youth_c|E04|50104|3,1,1,13,13,50104001,50104013
2001|youth_c|E05|50105|3,1,1,22,22,50105001,50105022
2001|youth_c|E06|50106|3,1,1,4,4,50106001,50106004
2001|youth_c|E06|50106|3,2,6,17,12,50106006,50106017
2001|youth_c|E07|50107|3,1,1,10,10,50107001,50107010
2001|youth_c|E08|50108|3,1,1,6,6,50108001,50108006
2001|youth_c|E08|50108|3,2,8,8,1,50108008,50108008
2001|youth_c|E08|50108|3,3,10,15,6,50108010,50108015
2001|youth_c|E08|50108|3,4,17,17,1,50108017,50108017
2001|youth_c|E09|50109|3,1,2,6,5,50109002,50109006
2001|youth_c|E10|50108|3,1,7,7,1,50108007,50108007
2001|youth_c|E10|50108|3,2,9,9,1,50108009,50108009
2001|youth_c|E10|50108|3,3,16,16,1,50108016,50108016
2001|youth_c|E10|50109|3,1,1,1,1,50109001,50109001
2002|general|E01|50271|3,1,1,14,14,50271001,50271014
2002|general|E01|50271|3,2,16,29,14,50271016,50271029
2002|general|E01|50271|3,3,31,59,29,50271031,50271059
2002|general|E01|50271|3,4,62,85,24,50271062,50271085
2002|general|E02|50272|3,1,1,12,12,50272001,50272012
2002|general|E02|50272|3,2,14,72,59,50272014,50272072
2002|general|E02|50272|3,3,74,84,11,50272074,50272084
2002|general|E03|50273|3,1,1,18,18,50273001,50273018
2002|general|E03|50273|3,2,20,38,19,50273020,50273038
2002|general|E03|50273|3,3,40,48,9,50273040,50273048
2002|general|E04|50274|3,1,2,2,1,50274002,50274002
2002|general|E04|50274|3,2,9,14,6,50274009,50274014
2002|general|E04|50274|3,3,16,16,1,50274016,50274016
2002|general|E04|50274|3,4,18,19,2,50274018,50274019
2002|general|E04|50274|3,5,24,31,8,50274024,50274031
2002|general|E04|50274|3,6,34,34,1,50274034,50274034
2002|general|E04|50274|3,7,36,36,1,50274036,50274036
2002|general|E04|50274|3,8,38,38,1,50274038,50274038
2002|general|E04|50274|3,9,40,49,10,50274040,50274049
2002|general|E04|50274|3,10,51,61,11,50274051,50274061
2002|general|E04|50274|3,11,63,63,1,50274063,50274063
2002|general|E04|50274|3,12,65,71,7,50274065,50274071
2002|general|E04|50274|3,13,74,77,4,50274074,50274077
2002|general|E04|50274|3,14,79,80,2,50274079,50274080
2002|general|E05|50275|3,1,1,154,154,50275001,50275154
2002|general|E06|50276|3,1,1,73,73,50276001,50276073
2002|general|E07|50277|3,1,1,39,39,50277001,50277039
2002|general|E08|50278|3,1,1,15,15,50278001,50278015
2002|general|E08|50278|3,2,17,21,5,50278017,50278021
2002|general|E08|50278|3,3,25,33,9,50278025,50278033
2002|general|E08|50278|3,4,35,35,1,50278035,50278035
2002|general|E08|50278|3,5,37,39,3,50278037,50278039
2002|general|E08|50278|3,6,41,44,4,50278041,50278044
2002|general|E08|50278|3,7,46,52,7,50278046,50278052
2002|general|E08|50278|3,8,54,58,5,50278054,50278058
2002|general|E08|50278|3,9,61,61,1,50278061,50278061
2002|general|E08|50278|3,10,63,71,9,50278063,50278071
2002|general|E08|50278|3,11,73,75,3,50278073,50278075
2002|general|E08|50278|3,12,77,83,7,50278077,50278083
2002|general|E08|50278|3,13,85,93,9,50278085,50278093
2002|general|E08|50278|3,14,96,100,5,50278096,50278100
2002|general|E08|50278|3,15,102,102,1,50278102,50278102
2002|general|E09|50279|3,1,1,5,5,50279001,50279005
2002|general|E09|50279|3,2,7,8,2,50279007,50279008
2002|general|E09|50279|3,3,11,16,6,50279011,50279016
2002|general|E09|50279|3,4,18,18,1,50279018,50279018
2002|general|E09|50279|3,5,20,24,5,50279020,50279024
2002|general|E09|50279|3,6,29,33,5,50279029,50279033
2002|general|E09|50279|3,7,35,36,2,50279035,50279036
2002|general|E09|50279|3,8,38,40,3,50279038,50279040
2002|general|E09|50279|3,9,43,54,12,50279043,50279054
2002|general|E09|50279|3,10,56,57,2,50279056,50279057
2002|general|E10|50278|3,1,16,16,1,50278016,50278016
2002|general|E10|50278|3,2,22,23,2,50278022,50278023
2002|general|E10|50278|3,3,34,34,1,50278034,50278034
2002|general|E10|50278|3,4,36,36,1,50278036,50278036
2002|general|E10|50278|3,5,40,40,1,50278040,50278040
2002|general|E10|50278|3,6,45,45,1,50278045,50278045
2002|general|E10|50278|3,7,53,53,1,50278053,50278053
2002|general|E10|50278|3,8,59,60,2,50278059,50278060
2002|general|E10|50278|3,9,62,62,1,50278062,50278062
2002|general|E10|50278|3,10,72,72,1,50278072,50278072
2002|general|E10|50278|3,11,76,76,1,50278076,50278076
2002|general|E10|50278|3,12,84,84,1,50278084,50278084
2002|general|E10|50278|3,13,95,95,1,50278095,50278095
2002|general|E10|50278|3,14,101,101,1,50278101,50278101
2002|general|E10|50279|3,1,17,17,1,50279017,50279017
2002|general|E10|50279|3,2,25,25,1,50279025,50279025
2002|general|E10|50279|3,3,37,37,1,50279037,50279037
2002|general|E10|50279|3,4,55,55,1,50279055,50279055
2002|general|E11|50279|3,1,26,28,3,50279026,50279028
2002|joint_fund|E01|50271|3,1,15,15,1,50271015,50271015
2002|joint_fund|E01|50271|3,2,30,30,1,50271030,50271030
2002|joint_fund|E01|50271|3,3,60,61,2,50271060,50271061
2002|joint_fund|E02|50272|3,1,13,13,1,50272013,50272013
2002|joint_fund|E02|50272|3,2,73,73,1,50272073,50272073
2002|joint_fund|E03|50273|3,1,19,19,1,50273019,50273019
2002|joint_fund|E03|50273|3,2,39,39,1,50273039,50273039
2002|joint_fund|E04|50274|3,1,1,1,1,50274001,50274001
2002|joint_fund|E04|50274|3,2,3,8,6,50274003,50274008
2002|joint_fund|E04|50274|3,3,15,15,1,50274015,50274015
2002|joint_fund|E04|50274|3,4,17,17,1,50274017,50274017
2002|joint_fund|E04|50274|3,5,20,23,4,50274020,50274023
2002|joint_fund|E04|50274|3,6,32,33,2,50274032,50274033
2002|joint_fund|E04|50274|3,7,35,35,1,50274035,50274035
2002|joint_fund|E04|50274|3,8,37,37,1,50274037,50274037
2002|joint_fund|E04|50274|3,9,39,39,1,50274039,50274039
2002|joint_fund|E04|50274|3,10,50,50,1,50274050,50274050
2002|joint_fund|E04|50274|3,11,62,62,1,50274062,50274062
2002|joint_fund|E04|50274|3,12,64,64,1,50274064,50274064
2002|joint_fund|E04|50274|3,13,72,73,2,50274072,50274073
2002|joint_fund|E04|50274|3,14,78,78,1,50274078,50274078
2002|joint_fund|E06|50222|3,1,203,205,3,50222203,50222205
2002|joint_fund|E07|50237|3,1,20,20,1,50237020,50237020
2002|joint_fund|E08|50222|3,1,206,206,1,50222206,50222206
2002|joint_fund|E09|50239|3,1,10,10,1,50239010,50239010
2002|joint_fund|E09|50239|3,2,40,40,1,50239040,50239040
2002|joint_fund|E09|50239|3,3,50,50,1,50239050,50239050
2002|joint_fund|E09|50239|3,4,60,60,1,50239060,50239060
2002|joint_fund|E09|50239|3,5,80,80,1,50239080,50239080
2002|joint_fund|E09|50239|3,6,90,90,1,50239090,50239090
2002|joint_fund|E09|50279|3,1,6,6,1,50279006,50279006
2002|joint_fund|E09|50279|3,2,9,10,2,50279009,50279010
2002|joint_fund|E09|50279|3,3,19,19,1,50279019,50279019
2002|joint_fund|E09|50279|3,4,34,34,1,50279034,50279034
2002|joint_fund|E09|50279|3,5,41,42,2,50279041,50279042
2002|joint_fund|E10|50208|3,1,5,5,1,50208005,50208005
2002|joint_fund|E10|50238|3,1,50,50,1,50238050,50238050
2002|joint_fund|E10|50278|3,1,24,24,1,50278024,50278024
2002|joint_fund|E10|50278|3,2,94,94,1,50278094,50278094
2002|key|E01|50231|3,1,10,10,1,50231010,50231010
2002|key|E01|50231|3,2,20,20,1,50231020,50231020
2002|key|E01|50231|3,3,30,30,1,50231030,50231030
2002|key|E01|50231|3,4,40,40,1,50231040,50231040
2002|key|E02|50232|3,1,10,10,1,50232010,50232010
2002|key|E02|50232|3,2,20,20,1,50232020,50232020
2002|key|E02|50232|3,3,30,30,1,50232030,50232030
2002|key|E02|50232|3,4,40,40,1,50232040,50232040
2002|key|E02|50232|3,5,50,50,1,50232050,50232050
2002|key|E03|50233|3,1,10,10,1,50233010,50233010
2002|key|E03|50233|3,2,20,20,1,50233020,50233020
2002|key|E03|50233|3,3,30,30,1,50233030,50233030
2002|key|E04|50234|3,1,10,10,1,50234010,50234010
2002|key|E04|50234|3,2,20,20,1,50234020,50234020
2002|key|E04|50234|3,3,30,30,1,50234030,50234030
2002|key|E04|50234|3,4,40,40,1,50234040,50234040
2002|key|E05|50235|3,1,10,10,1,50235010,50235010
2002|key|E05|50235|3,2,20,20,1,50235020,50235020
2002|key|E05|50235|3,3,30,30,1,50235030,50235030
2002|key|E05|50235|3,4,40,40,1,50235040,50235040
2002|key|E06|50236|3,1,10,10,1,50236010,50236010
2002|key|E06|50236|3,2,20,20,1,50236020,50236020
2002|key|E06|50236|3,3,30,30,1,50236030,50236030
2002|key|E07|50237|3,1,10,10,1,50237010,50237010
2002|key|E07|50237|3,2,30,30,1,50237030,50237030
2002|key|E07|50237|3,3,40,40,1,50237040,50237040
2002|key|E08|50238|3,1,10,10,1,50238010,50238010
2002|key|E08|50238|3,2,30,30,1,50238030,50238030
2002|key|E08|50238|3,3,40,40,1,50238040,50238040
2002|key|E09|50239|3,1,20,20,1,50239020,50239020
2002|key|E09|50239|3,2,70,70,1,50239070,50239070
2002|key|E10|50238|3,1,20,20,1,50238020,50238020
2002|key|E10|50239|3,1,30,30,1,50239030,50239030
2002|major_research_plan|E01|90206|3,1,21,21,1,90206021,90206021
