ambiguity_kind,approval_year,subject,values,warning
one_project_type_multiple_templates,2002,general,5{YY}71{SERIAL:03d}:81;5{YY}72{SERIAL:03d}:82;5{YY}73{SERIAL:03d}:46;5{YY}74{SERIAL:03d}:56;5{YY}75{SERIAL:03d}:154;5{YY}76{SERIAL:03d}:73;5{YY}77{SERIAL:03d}:39;5{YY}78{SERIAL:03d}:100;5{YY}79{SERIAL:03d}:50,project type may occupy several numbering families
one_project_type_multiple_templates,2002,joint_fund,5{YY}08{SERIAL:03d}:1;5{YY}22{SERIAL:03d}:4;5{YY}37{SERIAL:03d}:1;5{YY}38{SERIAL:03d}:1;5{YY}39{SERIAL:03d}:6;5{YY}71{SERIAL:03d}:4;5{YY}72{SERIAL:03d}:2;5{YY}73{SERIAL:03d}:2;5{YY}74{SERIAL:03d}:24;5{YY}78{SERIAL:03d}:2;5{YY}79{SERIAL:03d}:7,project type may occupy several numbering families
one_project_type_multiple_templates,2002,key,5{YY}31{SERIAL:03d}:4;5{YY}32{SERIAL:03d}:5;5{YY}33{SERIAL:03d}:3;5{YY}34{SERIAL:03d}:4;5{YY}35{SERIAL:03d}:4;5{YY}36{SERIAL:03d}:3;5{YY}37{SERIAL:03d}:3;5{YY}38{SERIAL:03d}:4;5{YY}39{SERIAL:03d}:3,project type may occupy several numbering families
one_project_type_multiple_templates,2002,major_research_plan,9{YY}01{SERIAL:03d}:14;9{YY}03{SERIAL:03d}:2;9{YY}05{SERIAL:03d}:8;9{YY}06{SERIAL:03d}:15;9{YY}07{SERIAL:03d}:4;9{YY}10{SERIAL:03d}:25,project type may occupy several numbering families
one_project_type_multiple_templates,2002,regional,5{YY}61{SERIAL:03d}:4;5{YY}62{SERIAL:03d}:2;5{YY}63{SERIAL:03d}:2;5{YY}64{SERIAL:03d}:4;5{YY}65{SERIAL:03d}:2;5{YY}67{SERIAL:03d}:1;5{YY}68{SERIAL:03d}:3;5{YY}69{SERIAL:03d}:3,project type may occupy several numbering families
one_project_type_multiple_templates,2002,special,5{YY}27{SERIAL:03d}:1;5{YY}41{SERIAL:03d}:2;5{YY}42{SERIAL:03d}:6;5{YY}43{SERIAL:03d}:4;5{YY}44{SERIAL:03d}:4;5{YY}45{SERIAL:03d}:2;5{YY}46{SERIAL:03d}:2;5{YY}47{SERIAL:03d}:1;5{YY}48{SERIAL:03d}:2;5{YY}49{SERIAL:03d}:2;5{YY}53{SERIAL:03d}:2,project type may occupy several numbering families
one_project_type_multiple_templates,2002,youth_c,5{YY}01{SERIAL:03d}:20;5{YY}02{SERIAL:03d}:18;5{YY}03{SERIAL:03d}:16;5{YY}04{SERIAL:03d}:14;5{YY}05{SERIAL:03d}:27;5{YY}06{SERIAL:03d}:26;5{YY}07{SERIAL:03d}:11;5{YY}08{SERIAL:03d}:18;5{YY}09{SERIAL:03d}:16,project type may occupy several numbering families
one_project_type_multiple_templates,2003,general,5{YY}71{SERIAL:03d}:100;5{YY}72{SERIAL:03d}:85;5{YY}73{SERIAL:03d}:53;5{YY}74{SERIAL:03d}:65;5{YY}75{SERIAL:03d}:164;5{YY}76{SERIAL:03d}:76;5{YY}77{SERIAL:03d}:46;5{YY}78{SERIAL:03d}:97;5{YY}79{SERIAL:03d}:52,project type may occupy several numbering families
one_project_type_multiple_templates,2003,joint_fund,5{YY}09{SERIAL:03d}:1;5{YY}22{SERIAL:03d}:4;5{YY}34{SERIAL:03d}:1;5{YY}35{SERIAL:03d}:1;5{YY}37{SERIAL:03d}:1;5{YY}39{SERIAL:03d}:2;5{YY}71{SERIAL:03d}:6;5{YY}72{SERIAL:03d}:1;5{YY}74{SERIAL:03d}:22;5{YY}76{SERIAL:03d}:1;5{YY}79{SERIAL:03d}:6,project type may occupy several numbering families
one_project_type_multiple_templates,2003,key,5{YY}31{SERIAL:03d}:4;5{YY}32{SERIAL:03d}:5;5{YY}33{SERIAL:03d}:6;5{YY}34{SERIAL:03d}:5;5{YY}35{SERIAL:03d}:5;5{YY}36{SERIAL:03d}:5;5{YY}37{SERIAL:03d}:2;5{YY}38{SERIAL:03d}:4;5{YY}39{SERIAL:03d}:3,project type may occupy several numbering families
one_project_type_multiple_templates,2003,major_research_plan,9{YY}01{SERIAL:03d}:5;9{YY}02{SERIAL:03d}:1;9{YY}05{SERIAL:03d}:8;9{YY}06{SERIAL:03d}:4,project type may occupy several numbering families
one_project_type_multiple_templates,2003,regional,5{YY}61{SERIAL:03d}:4;5{YY}62{SERIAL:03d}:3;5{YY}63{SERIAL:03d}:1;5{YY}64{SERIAL:03d}:4;5{YY}65{SERIAL:03d}:3;5{YY}66{SERIAL:03d}:2;5{YY}67{SERIAL:03d}:1;5{YY}68{SERIAL:03d}:2;5{YY}69{SERIAL:03d}:3,project type may occupy several numbering families
one_project_type_multiple_templates,2003,special,5{YY}20{SERIAL:03d}:1;5{YY}23{SERIAL:03d}:9;5{YY}27{SERIAL:03d}:2;5{YY}41{SERIAL:03d}:1;5{YY}42{SERIAL:03d}:7;5{YY}43{SERIAL:03d}:6;5{YY}44{SERIAL:03d}:6;5{YY}45{SERIAL:03d}:2;5{YY}46{SERIAL:03d}:5;5{YY}47{SERIAL:03d}:6;5{YY}48{SERIAL:03d}:5;5{YY}49{SERIAL:03d}:1,project type may occupy several numbering families
one_project_type_multiple_templates,2003,youth_c,5{YY}01{SERIAL:03d}:18;5{YY}02{SERIAL:03d}:16;5{YY}03{SERIAL:03d}:20;5{YY}04{SERIAL:03d}:14;5{YY}05{SERIAL:03d}:37;5{YY}06{SERIAL:03d}:26;5{YY}07{SERIAL:03d}:15;5{YY}08{SERIAL:03d}:30;5{YY}09{SERIAL:03d}:18,project type may occupy several numbering families
one_project_type_multiple_templates,2004,general,5{YY}71{SERIAL:03d}:104;5{YY}72{SERIAL:03d}:104;5{YY}73{SERIAL:03d}:64;5{YY}74{SERIAL:03d}:78;5{YY}75{SERIAL:03d}:185;5{YY}76{SERIAL:03d}:91;5{YY}77{SERIAL:03d}:56;5{YY}78{SERIAL:03d}:123;5{YY}79{SERIAL:03d}:65,project type may occupy several numbering families
one_project_type_multiple_templates,2004,joint_fund,5{YY}09{SERIAL:03d}:2;5{YY}22{SERIAL:03d}:6;5{YY}34{SERIAL:03d}:1;5{YY}39{SERIAL:03d}:2;5{YY}71{SERIAL:03d}:6;5{YY}74{SERIAL:03d}:16;5{YY}79{SERIAL:03d}:6,project type may occupy several numbering families
one_project_type_multiple_templates,2004,key,5{YY}31{SERIAL:03d}:3;5{YY}32{SERIAL:03d}:5;5{YY}33{SERIAL:03d}:4;5{YY}34{SERIAL:03d}:4;5{YY}35{SERIAL:03d}:3;5{YY}36{SERIAL:03d}:4;5{YY}37{SERIAL:03d}:3;5{YY}38{SERIAL:03d}:2;5{YY}39{SERIAL:03d}:1,project type may occupy several numbering families
one_project_type_multiple_templates,2004,major_research_plan,9{YY}01{SERIAL:03d}:13;9{YY}03{SERIAL:03d}:1;9{YY}05{SERIAL:03d}:4;9{YY}06{SERIAL:03d}:2;9{YY}07{SERIAL:03d}:1;9{YY}10{SERIAL:03d}:14,project type may occupy several numbering families
one_project_type_multiple_templates,2004,regional,5{YY}61{SERIAL:03d}:4;5{YY}63{SERIAL:03d}:2;5{YY}64{SERIAL:03d}:5;5{YY}65{SERIAL:03d}:3;5{YY}66{SERIAL:03d}:1;5{YY}67{SERIAL:03d}:3;5{YY}68{SERIAL:03d}:5;5{YY}69{SERIAL:03d}:3,project type may occupy several numbering families
one_project_type_multiple_templates,2004,special,5{YY}20{SERIAL:03d}:2;5{YY}24{SERIAL:03d}:21;5{YY}27{SERIAL:03d}:1;5{YY}41{SERIAL:03d}:3;5{YY}42{SERIAL:03d}:5;5{YY}43{SERIAL:03d}:3;5{YY}44{SERIAL:03d}:3;5{YY}45{SERIAL:03d}:3;5{YY}46{SERIAL:03d}:2;5{YY}47{SERIAL:03d}:3;5{YY}48{SERIAL:03d}:3;5{YY}49{SERIAL:03d}:2;5{YY}51{SERIAL:03d}:1;5{YY}52{SERIAL:03d}:2;5{YY}59{SERIAL:03d}:1,project type may occupy several numbering families
one_project_type_multiple_templates,2004,youth_c,5{YY}01{SERIAL:03d}:23;5{YY}02{SERIAL:03d}:26;5{YY}03{SERIAL:03d}:29;5{YY}04{SERIAL:03d}:18;5{YY}05{SERIAL:03d}:47;5{YY}06{SERIAL:03d}:28;5{YY}07{SERIAL:03d}:17;5{YY}08{SERIAL:03d}:39;5{YY}09{SERIAL:03d}:15,project type may occupy several numbering families
one_project_type_multiple_templates,2005,general,5{YY}71{SERIAL:03d}:110;5{YY}72{SERIAL:03d}:127;5{YY}73{SERIAL:03d}:94;5{YY}74{SERIAL:03d}:98;5{YY}75{SERIAL:03d}:233;5{YY}76{SERIAL:03d}:107;5{YY}77{SERIAL:03d}:75;5{YY}78{SERIAL:03d}:171;5{YY}79{SERIAL:03d}:79,project type may occupy several numbering families
one_project_type_multiple_templates,2005,joint_fund,5{YY}22{SERIAL:03d}:7;5{YY}34{SERIAL:03d}:2;5{YY}39{SERIAL:03d}:13;5{YY}71{SERIAL:03d}:4;5{YY}74{SERIAL:03d}:10;5{YY}79{SERIAL:03d}:22,project type may occupy several numbering families
one_project_type_multiple_templates,2005,key,5{YY}31{SERIAL:03d}:6;5{YY}32{SERIAL:03d}:10;5{YY}33{SERIAL:03d}:8;5{YY}34{SERIAL:03d}:8;5{YY}35{SERIAL:03d}:5;5{YY}36{SERIAL:03d}:4;5{YY}37{SERIAL:03d}:5;5{YY}38{SERIAL:03d}:9;5{YY}39{SERIAL:03d}:1,project type may occupy several numbering families
one_project_type_multiple_templates,2005,major_research_plan,9{YY}01{SERIAL:03d}:5;9{YY}05{SERIAL:03d}:5;9{YY}10{SERIAL:03d}:13,project type may occupy several numbering families
one_project_type_multiple_templates,2005,regional,5{YY}61{SERIAL:03d}:4;5{YY}62{SERIAL:03d}:3;5{YY}63{SERIAL:03d}:2;5{YY}64{SERIAL:03d}:6;5{YY}65{SERIAL:03d}:4;5{YY}66{SERIAL:03d}:1;5{YY}67{SERIAL:03d}:1;5{YY}68{SERIAL:03d}:4;5{YY}69{SERIAL:03d}:4,project type may occupy several numbering families
one_project_type_multiple_templates,2005,special,5{YY}20{SERIAL:03d}:1;5{YY}27{SERIAL:03d}:3;5{YY}41{SERIAL:03d}:4;5{YY}42{SERIAL:03d}:5;5{YY}43{SERIAL:03d}:3;5{YY}44{SERIAL:03d}:5;5{YY}45{SERIAL:03d}:6;5{YY}46{SERIAL:03d}:5;5{YY}48{SERIAL:03d}:2;5{YY}49{SERIAL:03d}:2;5{YY}52{SERIAL:03d}:1;5{YY}56{SERIAL:03d}:1;E{YY}24{SERIAL:03d}:19,project type may occupy several numbering families
one_project_type_multiple_templates,2005,youth_c,5{YY}01{SERIAL:03d}:22;5{YY}02{SERIAL:03d}:39;5{YY}03{SERIAL:03d}:25;5{YY}04{SERIAL:03d}:21;5{YY}05{SERIAL:03d}:50;5{YY}06{SERIAL:03d}:32;5{YY}07{SERIAL:03d}:20;5{YY}08{SERIAL:03d}:46;5{YY}09{SERIAL:03d}:27,project type may occupy several numbering families
one_project_type_multiple_templates,2006,general,5{YY}71{SERIAL:03d}:119;5{YY}72{SERIAL:03d}:136;5{YY}73{SERIAL:03d}:104;5{YY}74{SERIAL:03d}:105;5{YY}75{SERIAL:03d}:234;5{YY}76{SERIAL:03d}:113;5{YY}77{SERIAL:03d}:73;5{YY}78{SERIAL:03d}:181;5{YY}79{SERIAL:03d}:89,project type may occupy several numbering families
one_project_type_multiple_templates,2006,joint_fund,5{YY}34{SERIAL:03d}:2;5{YY}39{SERIAL:03d}:6;5{YY}71{SERIAL:03d}:3;5{YY}74{SERIAL:03d}:6;5{YY}75{SERIAL:03d}:1;5{YY}79{SERIAL:03d}:9;U{YY}34{SERIAL:03d}:5;U{YY}35{SERIAL:03d}:1,project type may occupy several numbering families
one_project_type_multiple_templates,2006,key,5{YY}31{SERIAL:03d}:4;5{YY}32{SERIAL:03d}:7;5{YY}33{SERIAL:03d}:5;5{YY}34{SERIAL:03d}:4;5{YY}35{SERIAL:03d}:6;5{YY}36{SERIAL:03d}:5;5{YY}37{SERIAL:03d}:2;5{YY}38{SERIAL:03d}:5;5{YY}39{SERIAL:03d}:4,project type may occupy several numbering families
one_project_type_multiple_templates,2006,major_research_plan,9{YY}01{SERIAL:03d}:2;9{YY}06{SERIAL:03d}:5;9{YY}07{SERIAL:03d}:1;9{YY}10{SERIAL:03d}:22,project type may occupy several numbering families
one_project_type_multiple_templates,2006,regional,5{YY}61{SERIAL:03d}:5;5{YY}62{SERIAL:03d}:6;5{YY}63{SERIAL:03d}:3;5{YY}64{SERIAL:03d}:8;5{YY}65{SERIAL:03d}:5;5{YY}66{SERIAL:03d}:1;5{YY}67{SERIAL:03d}:2;5{YY}68{SERIAL:03d}:3;5{YY}69{SERIAL:03d}:7,project type may occupy several numbering families
one_project_type_multiple_templates,2006,special,5{YY}20{SERIAL:03d}:1;5{YY}27{SERIAL:03d}:2;5{YY}41{SERIAL:03d}:3;5{YY}42{SERIAL:03d}:9;5{YY}43{SERIAL:03d}:3;5{YY}44{SERIAL:03d}:5;5{YY}45{SERIAL:03d}:4;5{YY}46{SERIAL:03d}:7;5{YY}47{SERIAL:03d}:4;5{YY}48{SERIAL:03d}:1;5{YY}49{SERIAL:03d}:2;5{YY}58{SERIAL:03d}:1;E{YY}24{SERIAL:03d}:13,project type may occupy several numbering families
one_project_type_multiple_templates,2006,youth_c,5{YY}01{SERIAL:03d}:29;5{YY}02{SERIAL:03d}:50;5{YY}03{SERIAL:03d}:32;5{YY}04{SERIAL:03d}:22;5{YY}05{SERIAL:03d}:66;5{YY}06{SERIAL:03d}:38;5{YY}07{SERIAL:03d}:23;5{YY}08{SERIAL:03d}:72;5{YY}09{SERIAL:03d}:32,project type may occupy several numbering families
one_project_type_multiple_templates,2007,general,5{YY}71{SERIAL:03d}:106;5{YY}72{SERIAL:03d}:136;5{YY}73{SERIAL:03d}:97;5{YY}74{SERIAL:03d}:107;5{YY}75{SERIAL:03d}:228;5{YY}76{SERIAL:03d}:102;5{YY}77{SERIAL:03d}:71;5{YY}78{SERIAL:03d}:186;5{YY}79{SERIAL:03d}:82,project type may occupy several numbering families
one_project_type_multiple_templates,2007,joint_fund,5{YY}34{SERIAL:03d}:3;5{YY}71{SERIAL:03d}:5;5{YY}72{SERIAL:03d}:1;5{YY}74{SERIAL:03d}:6;U{YY}34{SERIAL:03d}:8;U{YY}74{SERIAL:03d}:1,project type may occupy several numbering families
one_project_type_multiple_templates,2007,key,5{YY}30{SERIAL:03d}:9;5{YY}31{SERIAL:03d}:8;5{YY}32{SERIAL:03d}:6;5{YY}33{SERIAL:03d}:4;5{YY}34{SERIAL:03d}:4;5{YY}35{SERIAL:03d}:8;5{YY}36{SERIAL:03d}:7;5{YY}37{SERIAL:03d}:4;5{YY}38{SERIAL:03d}:7;5{YY}39{SERIAL:03d}:4,project type may occupy several numbering families
one_project_type_multiple_templates,2007,major_research_plan,9{YY}01{SERIAL:03d}:6;9{YY}15{SERIAL:03d}:38;9{YY}16{SERIAL:03d}:5,project type may occupy several numbering families
one_project_type_multiple_templates,2007,regional,5{YY}61{SERIAL:03d}:7;5{YY}62{SERIAL:03d}:6;5{YY}63{SERIAL:03d}:6;5{YY}64{SERIAL:03d}:9;5{YY}65{SERIAL:03d}:8;5{YY}66{SERIAL:03d}:2;5{YY}67{SERIAL:03d}:3;5{YY}68{SERIAL:03d}:10;5{YY}69{SERIAL:03d}:8,project type may occupy several numbering families
one_project_type_multiple_templates,2007,special,5{YY}20{SERIAL:03d}:1;5{YY}27{SERIAL:03d}:4;5{YY}41{SERIAL:03d}:7;5{YY}42{SERIAL:03d}:7;5{YY}43{SERIAL:03d}:6;5{YY}44{SERIAL:03d}:4;5{YY}45{SERIAL:03d}:7;5{YY}46{SERIAL:03d}:6;5{YY}47{SERIAL:03d}:5;5{YY}48{SERIAL:03d}:4;5{YY}49{SERIAL:03d}:4;5{YY}52{SERIAL:03d}:2;5{YY}53{SERIAL:03d}:1;E{YY}24{SERIAL:03d}:9,project type may occupy several numbering families
one_project_type_multiple_templates,2007,youth_c,5{YY}01{SERIAL:03d}:48;5{YY}02{SERIAL:03d}:80;5{YY}03{SERIAL:03d}:48;5{YY}04{SERIAL:03d}:41;5{YY}05{SERIAL:03d}:100;5{YY}06{SERIAL:03d}:58;5{YY}07{SERIAL:03d}:36;5{YY}08{SERIAL:03d}:117;5{YY}09{SERIAL:03d}:46,project type may occupy several numbering families
one_project_type_multiple_templates,2008,general,5{YY}71{SERIAL:03d}:126;5{YY}72{SERIAL:03d}:160;5{YY}73{SERIAL:03d}:116;5{YY}74{SERIAL:03d}:126;5{YY}75{SERIAL:03d}:272;5{YY}76{SERIAL:03d}:119;5{YY}77{SERIAL:03d}:83;5{YY}78{SERIAL:03d}:220;5{YY}79{SERIAL:03d}:97,project type may occupy several numbering families
one_project_type_multiple_templates,2008,joint_fund,5{YY}31{SERIAL:03d}:1;5{YY}34{SERIAL:03d}:5;5{YY}71{SERIAL:03d}:4;5{YY}74{SERIAL:03d}:8;5{YY}76{SERIAL:03d}:1,project type may occupy several numbering families
one_project_type_multiple_templates,2008,key,5{YY}30{SERIAL:03d}:14;5{YY}31{SERIAL:03d}:7;5{YY}32{SERIAL:03d}:8;5{YY}33{SERIAL:03d}:6;5{YY}34{SERIAL:03d}:6;5{YY}35{SERIAL:03d}:9;5{YY}36{SERIAL:03d}:7;5{YY}37{SERIAL:03d}:5;5{YY}38{SERIAL:03d}:9;5{YY}39{SERIAL:03d}:5,project type may occupy several numbering families
one_project_type_multiple_templates,2008,major_research_plan,9{YY}10{SERIAL:03d}:1;9{YY}15{SERIAL:03d}:30;9{YY}16{SERIAL:03d}:6,project type may occupy several numbering families
one_project_type_multiple_templates,2008,regional,5{YY}61{SERIAL:03d}:8;5{YY}62{SERIAL:03d}:9;5{YY}63{SERIAL:03d}:5;5{YY}64{SERIAL:03d}:11;5{YY}65{SERIAL:03d}:11;5{YY}66{SERIAL:03d}:3;5{YY}67{SERIAL:03d}:4;5{YY}68{SERIAL:03d}:12;5{YY}69{SERIAL:03d}:9,project type may occupy several numbering families
one_project_type_multiple_templates,2008,special,5{YY}20{SERIAL:03d}:2;5{YY}23{SERIAL:03d}:9;5{YY}24{SERIAL:03d}:4;5{YY}27{SERIAL:03d}:4;5{YY}40{SERIAL:03d}:1;5{YY}41{SERIAL:03d}:3;5{YY}42{SERIAL:03d}:6;5{YY}43{SERIAL:03d}:7;5{YY}44{SERIAL:03d}:5;5{YY}45{SERIAL:03d}:11;5{YY}46{SERIAL:03d}:7;5{YY}47{SERIAL:03d}:3;5{YY}48{SERIAL:03d}:12;5{YY}49{SERIAL:03d}:7;5{YY}53{SERIAL:03d}:1;5{YY}55{SERIAL:03d}:1;M{YY}25{SERIAL:03d}:2,project type may occupy several numbering families
one_project_type_multiple_templates,2008,youth_c,5{YY}01{SERIAL:03d}:70;5{YY}02{SERIAL:03d}:119;5{YY}03{SERIAL:03d}:73;5{YY}04{SERIAL:03d}:61;5{YY}05{SERIAL:03d}:150;5{YY}06{SERIAL:03d}:85;5{YY}07{SERIAL:03d}:57;5{YY}08{SERIAL:03d}:189;5{YY}09{SERIAL:03d}:79,project type may occupy several numbering families
one_project_type_multiple_templates,2009,general,5{YY}71{SERIAL:03d}:135;5{YY}72{SERIAL:03d}:170;5{YY}73{SERIAL:03d}:129;5{YY}74{SERIAL:03d}:142;5{YY}75{SERIAL:03d}:303;5{YY}76{SERIAL:03d}:130;5{YY}77{SERIAL:03d}:94;5{YY}78{SERIAL:03d}:263;5{YY}79{SERIAL:03d}:118,project type may occupy several numbering families
one_project_type_multiple_templates,2009,joint_fund,5{YY}34{SERIAL:03d}:5;5{YY}71{SERIAL:03d}:1;5{YY}74{SERIAL:03d}:9,project type may occupy several numbering families
one_project_type_multiple_templates,2009,key,5{YY}30{SERIAL:03d}:7;5{YY}31{SERIAL:03d}:6;5{YY}32{SERIAL:03d}:7;5{YY}33{SERIAL:03d}:6;5{YY}34{SERIAL:03d}:6;5{YY}35{SERIAL:03d}:8;5{YY}36{SERIAL:03d}:6;5{YY}37{SERIAL:03d}:5;5{YY}38{SERIAL:03d}:8;5{YY}39{SERIAL:03d}:6,project type may occupy several numbering families
one_project_type_multiple_templates,2009,major_research_plan,9{YY}15{SERIAL:03d}:12;9{YY}16{SERIAL:03d}:7;9{YY}22{SERIAL:03d}:7;9{YY}23{SERIAL:03d}:29,project type may occupy several numbering families
one_project_type_multiple_templates,2009,regional,5{YY}61{SERIAL:03d}:10;5{YY}62{SERIAL:03d}:11;5{YY}63{SERIAL:03d}:6;5{YY}64{SERIAL:03d}:14;5{YY}65{SERIAL:03d}:17;5{YY}66{SERIAL:03d}:4;5{YY}67{SERIAL:03d}:4;5{YY}68{SERIAL:03d}:17;5{YY}69{SERIAL:03d}:10,project type may occupy several numbering families
one_project_type_multiple_templates,2009,special,5{YY}27{SERIAL:03d}:5;5{YY}41{SERIAL:03d}:6;5{YY}42{SERIAL:03d}:7;5{YY}43{SERIAL:03d}:6;5{YY}44{SERIAL:03d}:8;5{YY}45{SERIAL:03d}:11;5{YY}46{SERIAL:03d}:5;5{YY}47{SERIAL:03d}:5;5{YY}48{SERIAL:03d}:5;5{YY}49{SERIAL:03d}:5;5{YY}51{SERIAL:03d}:1;5{YY}52{SERIAL:03d}:2;5{YY}54{SERIAL:03d}:6;5{YY}55{SERIAL:03d}:1,project type may occupy several numbering families
one_project_type_multiple_templates,2009,youth_c,5{YY}01{SERIAL:03d}:90;5{YY}02{SERIAL:03d}:150;5{YY}03{SERIAL:03d}:96;5{YY}04{SERIAL:03d}:83;5{YY}05{SERIAL:03d}:192;5{YY}06{SERIAL:03d}:102;5{YY}07{SERIAL:03d}:76;5{YY}08{SERIAL:03d}:246;5{YY}09{SERIAL:03d}:110,project type may occupy several numbering families
one_project_type_multiple_templates,2010,general,5{YY}71{SERIAL:03d}:182;5{YY}72{SERIAL:03d}:239;5{YY}73{SERIAL:03d}:179;5{YY}74{SERIAL:03d}:202;5{YY}75{SERIAL:03d}:420;5{YY}76{SERIAL:03d}:173;5{YY}77{SERIAL:03d}:139;5{YY}78{SERIAL:03d}:377;5{YY}79{SERIAL:03d}:164,project type may occupy several numbering families
one_project_type_multiple_templates,2010,joint_fund,5{YY}34{SERIAL:03d}:5;5{YY}74{SERIAL:03d}:10,project type may occupy several numbering families
one_project_type_multiple_templates,2010,key,5{YY}31{SERIAL:03d}:4;5{YY}32{SERIAL:03d}:8;5{YY}33{SERIAL:03d}:7;5{YY}34{SERIAL:03d}:7;5{YY}35{SERIAL:03d}:8;5{YY}36{SERIAL:03d}:7;5{YY}37{SERIAL:03d}:6;5{YY}38{SERIAL:03d}:9;5{YY}39{SERIAL:03d}:7,project type may occupy several numbering families
one_project_type_multiple_templates,2010,major_research_plan,9{YY}10{SERIAL:03d}:16;9{YY}15{SERIAL:03d}:13;9{YY}16{SERIAL:03d}:4;9{YY}22{SERIAL:03d}:8;9{YY}23{SERIAL:03d}:39;9{YY}26{SERIAL:03d}:4;9{YY}27{SERIAL:03d}:1,project type may occupy several numbering families
one_project_type_multiple_templates,2010,regional,5{YY}61{SERIAL:03d}:16;5{YY}62{SERIAL:03d}:18;5{YY}63{SERIAL:03d}:9;5{YY}64{SERIAL:03d}:22;5{YY}65{SERIAL:03d}:28;5{YY}66{SERIAL:03d}:8;5{YY}67{SERIAL:03d}:9;5{YY}68{SERIAL:03d}:27;5{YY}69{SERIAL:03d}:17,project type may occupy several numbering families
one_project_type_multiple_templates,2010,special,5{YY}01{SERIAL:03d}:1;5{YY}02{SERIAL:03d}:2;5{YY}03{SERIAL:03d}:1;5{YY}04{SERIAL:03d}:1;5{YY}06{SERIAL:03d}:3;5{YY}20{SERIAL:03d}:1;5{YY}24{SERIAL:03d}:5;5{YY}27{SERIAL:03d}:7;5{YY}41{SERIAL:03d}:10;5{YY}42{SERIAL:03d}:13;5{YY}43{SERIAL:03d}:9;5{YY}44{SERIAL:03d}:11;5{YY}45{SERIAL:03d}:11;5{YY}46{SERIAL:03d}:5;5{YY}47{SERIAL:03d}:4;5{YY}48{SERIAL:03d}:7;5{YY}49{SERIAL:03d}:4;5{YY}50{SERIAL:03d}:3;5{YY}51{SERIAL:03d}:3;5{YY}54{SERIAL:03d}:8;5{YY}57{SERIAL:03d}:1;5{YY}58{SERIAL:03d}:1;5{YY}60{SERIAL:03d}:2;5{YY}70{SERIAL:03d}:1;5{YY}71{SERIAL:03d}:3;5{YY}72{SERIAL:03d}:2;5{YY}73{SERIAL:03d}:1;5{YY}74{SERIAL:03d}:2;5{YY}75{SERIAL:03d}:3;5{YY}76{SERIAL:03d}:1;5{YY}77{SERIAL:03d}:3;5{YY}78{SERIAL:03d}:2;5{YY}79{SERIAL:03d}:2,project type may occupy several numbering families
one_project_type_multiple_templates,2010,youth_c,5{YY}01{SERIAL:03d}:120;5{YY}02{SERIAL:03d}:194;5{YY}03{SERIAL:03d}:124;5{YY}04{SERIAL:03d}:119;5{YY}05{SERIAL:03d}:263;5{YY}06{SERIAL:03d}:129;5{YY}07{SERIAL:03d}:100;5{YY}08{SERIAL:03d}:322;5{YY}09{SERIAL:03d}:156,project type may occupy several numbering families
one_project_type_multiple_templates,2011,general,5{YY}71{SERIAL:03d}:216;5{YY}72{SERIAL:03d}:292;5{YY}73{SERIAL:03d}:214;5{YY}74{SERIAL:03d}:246;5{YY}75{SERIAL:03d}:535;5{YY}76{SERIAL:03d}:211;5{YY}77{SERIAL:03d}:182;5{YY}78{SERIAL:03d}:489;5{YY}79{SERIAL:03d}:215,project type may occupy several numbering families
one_project_type_multiple_templates,2011,joint_fund,5{YY}34{SERIAL:03d}:18;5{YY}74{SERIAL:03d}:45;U{YY}34{SERIAL:03d}:19,project type may occupy several numbering families
one_project_type_multiple_templates,2011,key,5{YY}31{SERIAL:03d}:9;5{YY}32{SERIAL:03d}:10;5{YY}33{SERIAL:03d}:9;5{YY}34{SERIAL:03d}:7;5{YY}35{SERIAL:03d}:9;5{YY}36{SERIAL:03d}:7;5{YY}37{SERIAL:03d}:6;5{YY}38{SERIAL:03d}:9;5{YY}39{SERIAL:03d}:7,project type may occupy several numbering families
one_project_type_multiple_templates,2011,major_research_plan,9{YY}16{SERIAL:03d}:1;9{YY}22{SERIAL:03d}:8;9{YY}23{SERIAL:03d}:28;9{YY}27{SERIAL:03d}:2,project type may occupy several numbering families
one_project_type_multiple_templates,2011,regional,5{YY}61{SERIAL:03d}:25;5{YY}62{SERIAL:03d}:26;5{YY}63{SERIAL:03d}:16;5{YY}64{SERIAL:03d}:34;5{YY}65{SERIAL:03d}:44;5{YY}66{SERIAL:03d}:14;5{YY}67{SERIAL:03d}:18;5{YY}68{SERIAL:03d}:47;5{YY}69{SERIAL:03d}:24,project type may occupy several numbering families
one_project_type_multiple_templates,2011,special,5{YY}27{SERIAL:03d}:6;5{YY}41{SERIAL:03d}:11;5{YY}42{SERIAL:03d}:13;5{YY}43{SERIAL:03d}:12;5{YY}44{SERIAL:03d}:11;5{YY}45{SERIAL:03d}:17;5{YY}46{SERIAL:03d}:12;5{YY}47{SERIAL:03d}:9;5{YY}48{SERIAL:03d}:10;5{YY}49{SERIAL:03d}:9;5{YY}52{SERIAL:03d}:1;5{YY}53{SERIAL:03d}:1;5{YY}54{SERIAL:03d}:3,project type may occupy several numbering families
