discipline_root,discipline_scope,approval_year,project_type,data_layer,sample_count,segment_observation_count,segment_count,active_template_count,template_examples,prefix_examples,min_number,max_number,mean_segment_density,max_segment_density,internal_gap_count,shared_number_space,shared_with_scopes,transition_status,ambiguity_count_year_type,coverage_status,rule_confidence,rule_ready_for_gap_probe,source_version,warning
B,B03,1995,regional,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,1,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B03,1995,key,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B03,1995,major,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B03,1995,major_research_plan,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B03,1995,joint_fund,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B03,1995,innovation_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B03,1995,excellence_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B03,1995,major_instrument,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B03,1995,key_international_cooperation,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B03,1995,original_exploration,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B03,1995,special,official_completed,4,4,3,3,2{YY}23{SERIAL:03d};2{YY}42{SERIAL:03d};2{YY}43{SERIAL:03d},29523;29542;29543,29523001,29543012,0.722222,1.000000,10,true,B01;B02;B07,change_point,1,historical_transition,low,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B03,1995,foreign_scholar,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B04,1995,general,official_completed,31,31,3,3,2{YY}71{SERIAL:03d};2{YY}74{SERIAL:03d};2{YY}75{SERIAL:03d},29571;29574;29575,29571003,29575223,0.950980,1.000000,5,true,B01;B02;B03;B05;B06;B07;B09,change_point,1,historical_transition,medium,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B04,1995,youth_a,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B04,1995,youth_b,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B04,1995,youth_c,official_completed,3,3,1,1,2{YY}05{SERIAL:03d},29505,29505036,29505040,0.600000,0.600000,2,true,B03,change_point,1,historical_transition,low,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B04,1995,regional,official_completed,1,1,1,1,2{YY}65{SERIAL:03d},29565,29565009,29565009,1.000000,1.000000,0,false,,change_point,1,historical_transition,low,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B04,1995,key,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B04,1995,major,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B04,1995,major_research_plan,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B04,1995,joint_fund,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B04,1995,innovation_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B04,1995,excellence_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B04,1995,major_instrument,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B04,1995,key_international_cooperation,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B04,1995,original_exploration,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B04,1995,special,official_completed,2,2,1,1,2{YY}45{SERIAL:03d},29545,29545006,29545015,0.200000,0.200000,8,true,B06,change_point,1,historical_transition,low,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B04,1995,foreign_scholar,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05,1995,general,official_completed,21,21,3,3,2{YY}71{SERIAL:03d};2{YY}72{SERIAL:03d};2{YY}74{SERIAL:03d},29571;29572;29574,29571032,29574187,0.512489,1.000000,59,true,B01;B02;B03;B04;B06;B07;B08;B09,change_point,1,historical_transition,medium,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05,1995,youth_a,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05,1995,youth_b,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05,1995,youth_c,official_completed,1,1,1,1,2{YY}04{SERIAL:03d},29504,29504034,29504034,1.000000,1.000000,0,true,B01;B03,change_point,1,historical_transition,low,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05,1995,regional,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,1,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05,1995,key,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05,1995,major,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05,1995,major_research_plan,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05,1995,joint_fund,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05,1995,innovation_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05,1995,excellence_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05,1995,major_instrument,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05,1995,key_international_cooperation,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05,1995,original_exploration,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05,1995,special,official_completed,3,3,2,2,2{YY}44{SERIAL:03d};2{YY}84{SERIAL:03d},29544;29584,29544013,29584005,0.833333,1.000000,1,true,B01,stable_or_unobserved,1,shared_number_space,low,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05,1995,foreign_scholar,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B06,1995,general,official_completed,28,28,3,3,2{YY}71{SERIAL:03d};2{YY}73{SERIAL:03d};2{YY}77{SERIAL:03d},29571;29573;29577,29571005,29577292,1.000000,1.000000,0,true,B01;B02;B03;B04;B05;B07,change_point,1,historical_transition,medium,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B06,1995,youth_a,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B06,1995,youth_b,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B06,1995,youth_c,official_completed,4,4,1,1,2{YY}07{SERIAL:03d},29507,29507051,29507054,1.000000,1.000000,0,false,,change_point,1,historical_transition,low,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B06,1995,regional,official_completed,1,1,1,1,2{YY}67{SERIAL:03d},29567,29567011,29567011,1.000000,1.000000,0,false,,stable_or_unobserved,1,partial,low,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B06,1995,key,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B06,1995,major,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B06,1995,major_research_plan,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B06,1995,joint_fund,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B06,1995,innovation_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B06,1995,excellence_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B06,1995,major_instrument,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B06,1995,key_international_cooperation,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B06,1995,original_exploration,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B06,1995,special,official_completed,2,2,2,2,2{YY}45{SERIAL:03d};2{YY}55{SERIAL:03d},29545;29555,29545014,29555003,1.000000,1.000000,0,true,B04,stable_or_unobserved,1,shared_number_space,low,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B06,1995,foreign_scholar,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B07,1995,general,official_completed,20,20,3,3,2{YY}71{SERIAL:03d};2{YY}72{SERIAL:03d};2{YY}73{SERIAL:03d},29571;29572;29573,29571007,29573097,0.521116,1.000000,50,true,B01;B02;B03;B04;B05;B06;B08,stable_or_unobserved,1,shared_number_space,medium,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B07,1995,youth_a,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B07,1995,youth_b,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B07,1995,youth_c,official_completed,2,2,1,1,2{YY}02{SERIAL:03d},29502,29502007,29502014,0.250000,0.250000,6,true,B01;B08,stable_or_unobserved,1,shared_number_space,low,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B07,1995,regional,official_completed,2,2,1,1,2{YY}62{SERIAL:03d},29562,29562004,29562006,0.666667,0.666667,1,true,B01,stable_or_unobserved,1,shared_number_space,low,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B07,1995,key,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B07,1995,major,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B07,1995,major_research_plan,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B07,1995,joint_fund,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B07,1995,innovation_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B07,1995,excellence_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B07,1995,major_instrument,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B07,1995,key_international_cooperation,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B07,1995,original_exploration,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B07,1995,special,official_completed,6,6,3,3,2{YY}22{SERIAL:03d};2{YY}41{SERIAL:03d};2{YY}42{SERIAL:03d},29522;29541;29542,29522001,29542005,1.000000,1.000000,0,true,B01;B03,change_point,1,historical_transition,medium,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B07,1995,foreign_scholar,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B08,1995,general,official_completed,45,45,2,2,2{YY}72{SERIAL:03d};2{YY}76{SERIAL:03d},29572;29576,29572043,29576267,1.000000,1.000000,0,true,B01;B03;B05;B07,change_point,1,historical_transition,medium,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B08,1995,youth_a,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B08,1995,youth_b,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B08,1995,youth_c,official_completed,11,11,2,2,2{YY}02{SERIAL:03d};2{YY}06{SERIAL:03d},29502;29506,29502011,29506050,1.000000,1.000000,0,true,B01;B07,change_point,1,historical_transition,medium,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B08,1995,regional,official_completed,1,1,1,1,2{YY}66{SERIAL:03d},29566,29566010,29566010,1.000000,1.000000,0,false,,stable_or_unobserved,1,partial,low,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B08,1995,key,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B08,1995,major,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B08,1995,major_research_plan,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B08,1995,joint_fund,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B08,1995,innovation_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B08,1995,excellence_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B08,1995,major_instrument,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B08,1995,key_international_cooperation,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B08,1995,original_exploration,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B08,1995,special,official_completed,4,4,2,2,2{YY}46{SERIAL:03d};2{YY}86{SERIAL:03d},29546;29586,29546003,29586004,0.600000,1.000000,12,false,,change_point,1,historical_transition,low,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B08,1995,foreign_scholar,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B09,1995,general,official_completed,2,2,1,1,2{YY}74{SERIAL:03d},29574,29574160,29574176,0.117647,0.117647,15,true,B01;B02;B03;B04;B05,stable_or_unobserved,1,shared_number_space,low,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B09,1995,youth_a,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B09,1995,youth_b,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B09,1995,youth_c,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,1,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B09,1995,regional,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,1,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B09,1995,key,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B09,1995,major,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B09,1995,major_research_plan,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B09,1995,joint_fund,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B09,1995,innovation_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B09,1995,excellence_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B09,1995,major_instrument,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B09,1995,key_international_cooperation,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B09,1995,original_exploration,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B09,1995,special,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,1,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B09,1995,foreign_scholar,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05_legacy_material_energy,1995,general,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,1,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05_legacy_material_energy,1995,youth_a,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05_legacy_material_energy,1995,youth_b,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05_legacy_material_energy,1995,youth_c,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,1,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05_legacy_material_energy,1995,regional,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,1,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05_legacy_material_energy,1995,key,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05_legacy_material_energy,1995,major,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05_legacy_material_energy,1995,major_research_plan,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05_legacy_material_energy,1995,joint_fund,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05_legacy_material_energy,1995,innovation_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05_legacy_material_energy,1995,excellence_group,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05_legacy_material_energy,1995,major_instrument,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05_legacy_material_energy,1995,key_international_cooperation,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05_legacy_material_energy,1995,original_exploration,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05_legacy_material_energy,1995,special,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,1,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B05_legacy_material_energy,1995,foreign_scholar,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B01,1996,general,official_completed,60,60,3,3,2{YY}71{SERIAL:03d};2{YY}72{SERIAL:03d};2{YY}74{SERIAL:03d},29671;29672;29674,29671001,29674040,0.486394,0.628571,64,true,B02;B03;B04;B05;B06;B07,stable_or_unobserved,1,shared_number_space,medium,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B01,1996,youth_a,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
B,B01,1996,youth_b,official_completed,0,0,0,0,,,,,,,0,false,,stable_or_unobserved,0,empty,none,false,2026-08-27T05:59:34+00:00|records=55571,rule-learning coverage only; not an award-completeness claim
